rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
3898,Longwelwind,1198,-,-,-,2,4,50%,50%,-,04 Nov 2015,29 Sep 2017,15:50
3899,splash,1198,-,-,-,2,2,100%,-,-,25 Oct 2015,29 Sep 2017,15:50
3900,downrange,1198,-,-,-,1,2,-,50%,50%,16 Nov 2015,29 Sep 2017,15:50
3901,vivid,1198,-,-,-,1,1,100%,-,-,16 Jul 2017,29 Sep 2017,15:50
3902,Ramanujan,1198,-,-,-,1,1,-,100%,-,11 Oct 2015,29 Sep 2017,15:50
3903,mglagrla,1197,11,5,4,12,43,67%,23%,9%,13 Jun 2016,29 Sep 2017,15:50
3904,St_P,1197,8,6,1,8,21,76%,10%,14%,21 Oct 2015,29 Sep 2017,15:50
3905,Chuggernaut,1197,4,-,-,6,12,58%,42%,-,25 Mar 2016,29 Sep 2017,15:50
3906,S H E K O,1197,3,1,-,1,16,31%,25%,44%,27 Oct 2015,29 Sep 2017,15:50
3907,SagerHE,1197,3,1,-,1,7,71%,14%,14%,10 May 2016,29 Sep 2017,15:50
3908,Varamyr,1197,2,1,1,2,9,56%,11%,33%,22 Jun 2016,29 Sep 2017,15:50
3909,datguyportal,1197,2,-,1,1,7,86%,-,14%,11 Aug 2017,29 Sep 2017,15:50
3910,aranwe,1197,1,2,4,17,20,80%,20%,-,13 Oct 2015,29 Sep 2017,15:50
3911,bud1080,1197,1,2,4,6,19,63%,32%,5%,21 Jul 2016,29 Sep 2017,15:50
3912,ndo360,1197,1,2,3,3,19,47%,16%,37%,28 Jun 2015,29 Sep 2017,15:50
3913,Kutox,1197,1,2,-,1,7,43%,29%,29%,18 Oct 2015,29 Sep 2017,15:50
3914,Covertfirewall,1197,1,1,-,3,7,57%,29%,14%,23 Oct 2015,29 Sep 2017,15:50
3915,tommy167,1197,1,1,-,4,6,50%,33%,17%,20 Oct 2015,29 Sep 2017,15:50
3916,CardboardConnoiseur,1197,1,1,-,2,5,60%,40%,-,05 Sep 2016,29 Sep 2017,15:50
3917,Snuffy,1197,1,1,-,1,3,67%,-,33%,20 Mar 2016,29 Sep 2017,15:50
3918,SherlockOn,1197,1,-,3,1,10,80%,10%,10%,16 Oct 2015,29 Sep 2017,15:50
3919,Harikiran,1197,1,-,3,5,9,56%,33%,11%,18 Mar 2016,29 Sep 2017,15:50
3920,Jhoren,1197,1,-,-,2,10,30%,-,70%,27 Apr 2015,29 Sep 2017,15:50
3921,cstich,1197,-,4,-,4,10,80%,10%,10%,30 Dec 2015,29 Sep 2017,15:50
3922,Ikonokl,1197,-,1,1,4,9,33%,22%,44%,23 Feb 2016,29 Sep 2017,15:50
3923,ambrose17,1197,-,1,-,9,12,50%,33%,17%,06 Jun 2017,29 Sep 2017,15:50
3924,Stadl0r,1197,-,1,-,2,2,50%,-,50%,18 May 2015,29 Sep 2017,15:50
3925,cptierney6,1197,-,1,-,1,2,50%,50%,-,11 Oct 2015,29 Sep 2017,15:50
3926,vestiGator,1197,-,-,2,2,12,67%,17%,17%,15 Oct 2015,29 Sep 2017,15:50
3927,vbprog,1197,-,-,2,2,7,57%,14%,29%,06 Jun 2016,29 Sep 2017,15:50
3928,Soup1212,1197,-,-,1,1,4,50%,-,50%,19 Oct 2015,29 Sep 2017,15:50
3929,DeZaruu,1197,-,-,-,2,5,-,20%,80%,13 Oct 2015,29 Sep 2017,15:50
3930,Titan Rapier,1197,-,-,-,1,3,33%,-,67%,19 Oct 2015,29 Sep 2017,15:50
3931,Ghost21,1197,-,-,-,1,2,-,-,100%,11 May 2017,29 Sep 2017,15:50
3932,AustinsAscension,1197,-,-,-,1,1,100%,-,-,25 Dec 2016,29 Sep 2017,15:50
3933,Stag,1197,-,-,-,1,1,-,-,100%,27 Mar 2016,29 Sep 2017,15:50
3934,Nikgringo,1196,14,2,6,73,94,51%,40%,9%,12 Feb 2016,29 Sep 2017,15:50
3935,Chironex,1196,7,4,1,2,21,81%,5%,14%,15 Jun 2016,29 Sep 2017,15:50
3936,Aspidites,1196,5,6,6,12,37,73%,8%,19%,21 Oct 2016,29 Sep 2017,15:50
3937,Rusty Boats,1196,4,-,1,1,8,88%,-,13%,08 Jan 2017,29 Sep 2017,15:50
3938,Nikita88,1196,4,-,-,1,9,78%,11%,11%,17 Oct 2015,29 Sep 2017,15:50
3939,Daiver,1196,2,2,-,6,7,71%,-,29%,17 Oct 2015,29 Sep 2017,15:50
3940,KincubeInfiniti,1196,1,2,2,21,52,46%,37%,17%,28 Oct 2015,29 Sep 2017,15:50
3941,frycook88,1196,1,1,3,10,19,79%,21%,-,11 Dec 2015,29 Sep 2017,15:50
3942,SpaceTurtle,1196,1,1,1,6,8,38%,25%,38%,24 Oct 2015,29 Sep 2017,15:50
3943,shanamokui,1196,1,-,-,1,4,100%,-,-,21 Jul 2016,29 Sep 2017,15:50
3944,smidgen,1196,-,3,2,3,10,70%,30%,-,17 Oct 2015,29 Sep 2017,15:50
3945,davis13,1196,-,2,3,16,28,54%,32%,14%,11 Nov 2016,29 Sep 2017,15:50
3946,Wiggi Ninja,1196,-,2,-,10,14,50%,21%,29%,29 Jun 2016,29 Sep 2017,15:50
3947,GoodGuyGavin,1196,-,2,-,3,9,56%,22%,22%,19 Oct 2015,29 Sep 2017,15:50
3948,SlinkMaster,1196,-,1,2,10,22,55%,36%,9%,15 Apr 2017,29 Sep 2017,15:50
3949,Pauldel,1196,-,1,1,4,6,83%,17%,-,15 Oct 2015,29 Sep 2017,15:50
3950,Brandon Conran,1196,-,-,2,1,6,17%,50%,33%,25 Dec 2015,29 Sep 2017,15:50
3951,Levi8,1196,-,-,-,2,13,46%,15%,38%,25 Aug 2016,29 Sep 2017,15:50
3952,deMangler,1196,-,-,-,4,5,100%,-,-,23 Aug 2017,29 Sep 2017,15:50
3953,Highhanded,1196,-,-,-,2,3,67%,-,33%,06 Aug 2016,29 Sep 2017,15:50
3954,iCloud,1196,-,-,-,3,3,-,-,100%,19 Dec 2016,29 Sep 2017,15:50
3955,Linkwarrior,1196,-,-,-,1,1,-,100%,-,12 May 2016,29 Sep 2017,15:50
3956,Galwithglass,1195,3,3,-,3,20,65%,5%,30%,19 Oct 2015,29 Sep 2017,15:50
3957,WilburNosebury,1195,3,3,-,6,9,78%,22%,-,15 Oct 2015,29 Sep 2017,15:50
3958,Vegas17,1195,3,-,-,2,8,38%,-,63%,23 Oct 2015,29 Sep 2017,15:50
3959,Laws,1195,2,4,2,8,27,48%,7%,44%,19 Aug 2016,29 Sep 2017,15:50
3960,Big Daddy K,1195,2,1,-,3,13,54%,15%,31%,14 Oct 2015,29 Sep 2017,15:50
3961,fluffy slippers,1195,2,1,-,4,8,63%,13%,25%,16 Aug 2016,29 Sep 2017,15:50
3962,pupolock,1195,2,-,2,6,9,89%,-,11%,18 Oct 2015,29 Sep 2017,15:50
3963,TheDentedHelmet,1195,2,-,-,1,6,83%,-,17%,10 May 2016,29 Sep 2017,15:50
3964,Tyladhras,1195,1,5,2,17,22,50%,27%,23%,01 Nov 2015,29 Sep 2017,15:50
3965,Benjaminlane,1195,1,4,10,16,41,80%,15%,5%,01 Sep 2016,29 Sep 2017,15:50
3966,Jjb273,1195,1,4,4,25,28,79%,18%,4%,10 Oct 2015,29 Sep 2017,15:50
3967,JodyHicks,1195,1,3,2,3,16,50%,25%,25%,04 Jul 2016,29 Sep 2017,15:50
3968,Big Johnson,1195,1,2,4,16,30,43%,50%,7%,11 Nov 2015,29 Sep 2017,15:50
3969,jayang,1195,1,2,3,2,12,92%,8%,-,21 Nov 2015,29 Sep 2017,15:50
3970,Kpeucep,1195,1,1,1,4,9,100%,-,-,27 Oct 2015,29 Sep 2017,15:50
3971,Nexim,1195,1,1,1,3,8,75%,13%,13%,18 Oct 2015,29 Sep 2017,15:50
3972,Rightleft,1195,1,1,-,4,4,50%,50%,-,21 Apr 2016,29 Sep 2017,15:50
3973,Lord Ockham,1195,1,1,-,1,4,50%,50%,-,14 Oct 2015,29 Sep 2017,15:50
3974,BCRich57,1195,1,-,1,1,4,50%,25%,25%,24 Jan 2016,29 Sep 2017,15:50
3975,Telson Darv,1195,1,-,-,1,5,40%,40%,20%,23 Oct 2015,29 Sep 2017,15:50
3976,Steven Seagull,1195,1,-,-,1,3,100%,-,-,10 Oct 2016,29 Sep 2017,15:50
3977,omchsg,1195,-,1,-,5,7,57%,43%,-,23 Nov 2016,29 Sep 2017,15:50
3978,deque,1195,-,1,-,1,4,25%,25%,50%,22 Dec 2015,29 Sep 2017,15:50
3979,Richiem8,1195,-,1,-,2,3,67%,-,33%,02 Mar 2016,29 Sep 2017,15:50
3980,Mona Lisa,1195,-,1,-,2,3,33%,67%,-,21 Mar 2017,29 Sep 2017,15:50
3981,BluePulse,1195,-,-,1,2,5,40%,40%,20%,13 Oct 2016,29 Sep 2017,15:50
3982,Garvor,1195,-,-,1,1,3,33%,67%,-,22 Oct 2016,29 Sep 2017,15:50
3983,MedGr45,1195,-,-,1,2,2,-,-,100%,16 Oct 2015,29 Sep 2017,15:50
3984,Incinirate,1195,-,-,-,1,5,60%,20%,20%,16 Mar 2016,29 Sep 2017,15:50
3985,HSTLR,1195,-,-,-,2,5,-,60%,40%,15 Nov 2016,29 Sep 2017,15:50
3986,NubbedBird,1195,-,-,-,1,4,75%,-,25%,02 Dec 2015,29 Sep 2017,15:50
3987,SargonOA,1195,-,-,-,3,3,100%,-,-,26 Aug 2017,29 Sep 2017,15:50
3988,Viktor Banev,1195,-,-,-,3,3,33%,67%,-,27 Jul 2015,29 Sep 2017,15:50
3989,Berzy,1195,-,-,-,1,3,-,-,100%,15 Jan 2017,29 Sep 2017,15:50
3990,AMA51413,1195,-,-,-,1,2,100%,-,-,15 Jun 2017,29 Sep 2017,15:50
3991,teemyboy243,1195,-,-,-,1,2,-,-,100%,17 Aug 2016,29 Sep 2017,15:50
3992,Uncle Hulka,1195,-,-,-,1,1,100%,-,-,20 Jul 2016,29 Sep 2017,15:50
3993,JakeFrostSword,1195,-,-,-,1,1,-,-,100%,01 Nov 2015,29 Sep 2017,15:50
3994,Barawr,1194,4,-,-,1,8,63%,13%,25%,24 Oct 2015,29 Sep 2017,15:50
3995,Smiley_j,1194,3,4,2,9,20,85%,10%,5%,21 Nov 2015,29 Sep 2017,15:50
3996,Lieutenant Nuuget,1194,2,2,3,1,16,94%,-,6%,17 Oct 2015,29 Sep 2017,15:50
3997,YuJ1an,1194,2,1,3,3,11,73%,18%,9%,28 Aug 2016,29 Sep 2017,15:50
3998,MichaelC,1194,2,-,1,1,9,78%,22%,-,16 Oct 2015,29 Sep 2017,15:50
3999,RichFuzz,1194,2,-,-,1,5,80%,-,20%,31 Oct 2015,29 Sep 2017,15:50
4000,Felendis,1194,2,-,-,1,3,67%,33%,-,29 Dec 2015,29 Sep 2017,15:50
4001,Johnnywonny,1194,1,5,-,4,14,50%,7%,43%,18 Oct 2015,29 Sep 2017,15:50
4002,imnothardcore,1194,1,4,4,9,16,75%,25%,-,28 Sep 2016,29 Sep 2017,15:50
4003,Snaaaaakes,1194,1,3,4,2,15,60%,27%,13%,08 Jan 2017,29 Sep 2017,15:50
4004,JamHam666,1194,1,2,2,19,21,67%,24%,10%,02 Jan 2016,29 Sep 2017,15:50
4005,Mt_Thing,1194,1,1,2,5,11,82%,9%,9%,22 Oct 2015,29 Sep 2017,15:50
4006,JS4207,1194,1,1,1,4,6,50%,17%,33%,08 Aug 2016,29 Sep 2017,15:50
4007,evans502,1194,1,1,-,1,14,57%,21%,21%,09 Nov 2015,29 Sep 2017,15:50
4008,Smitty230,1194,1,1,-,4,6,83%,-,17%,15 Oct 2015,29 Sep 2017,15:50
4009,Egroeg,1194,1,-,-,3,4,25%,25%,50%,03 Aug 2016,29 Sep 2017,15:50
4010,Silentdeath,1194,1,-,-,2,3,67%,33%,-,21 May 2016,29 Sep 2017,15:50
4011,Zemish,1194,1,-,-,1,2,50%,50%,-,21 Oct 2015,29 Sep 2017,15:50
4012,MexOfWar,1194,-,4,1,4,12,58%,-,42%,07 Dec 2015,29 Sep 2017,15:50
4013,Dark Void,1194,-,2,1,3,7,57%,29%,14%,08 Sep 2017,29 Sep 2017,15:50
4014,ams3olson,1194,-,1,6,10,16,88%,6%,6%,26 Apr 2017,29 Sep 2017,15:50
4015,rogueknight5,1194,-,1,3,1,8,100%,-,-,20 Oct 2015,29 Sep 2017,15:50
4016,tinybram123,1194,-,1,1,1,12,50%,25%,25%,21 Nov 2015,29 Sep 2017,15:50
4017,danielOut,1194,-,1,1,3,6,67%,33%,-,17 Oct 2015,29 Sep 2017,15:50
4018,rchism,1194,-,1,-,3,6,50%,17%,33%,23 Dec 2015,29 Sep 2017,15:50
4019,JohnnyBoy77,1194,-,-,4,21,26,50%,42%,8%,26 Apr 2016,29 Sep 2017,15:50
4020,mt602ct,1194,-,-,1,1,4,75%,25%,-,06 Oct 2015,29 Sep 2017,15:50
4021,Trickshop,1194,-,-,1,1,3,67%,-,33%,30 Jul 2016,29 Sep 2017,15:50
4022,Nsikak,1194,-,-,1,2,3,33%,33%,33%,31 Jan 2017,29 Sep 2017,15:50
4023,The Only AIDAN,1194,-,-,-,1,7,-,14%,86%,24 Oct 2015,29 Sep 2017,15:50
4024,vrinek,1194,-,-,-,1,4,100%,-,-,05 Jan 2016,29 Sep 2017,15:50
4025,Punacceptable,1194,-,-,-,1,4,-,50%,50%,16 Dec 2015,29 Sep 2017,15:50
4026,Deadbuffalo,1194,-,-,-,1,3,100%,-,-,13 Oct 2015,29 Sep 2017,15:50
4027,kivaro,1194,-,-,-,1,3,100%,-,-,08 Nov 2015,29 Sep 2017,15:50
4028,Dosbeagles,1194,-,-,-,1,3,33%,33%,33%,16 Oct 2015,29 Sep 2017,15:50
4029,Precht,1194,-,-,-,1,3,33%,33%,33%,27 Oct 2015,29 Sep 2017,15:50
4030,ASAP_TONS,1194,-,-,-,1,3,-,33%,67%,19 Dec 2016,29 Sep 2017,15:50
4031,Papasid26,1194,-,-,-,1,3,-,-,100%,16 Feb 2016,29 Sep 2017,15:50
4032,DirtyDog,1194,-,-,-,2,2,100%,-,-,19 Apr 2016,29 Sep 2017,15:50
4033,Wanderer,1194,-,-,-,1,2,50%,50%,-,07 Oct 2015,29 Sep 2017,15:50
4034,Fist Magnet,1194,-,-,-,1,2,50%,50%,-,23 Feb 2016,29 Sep 2017,15:50
4035,Moon Legend,1194,-,-,-,1,1,100%,-,-,18 Oct 2015,29 Sep 2017,15:50
4036,Hesussito,1194,-,-,-,1,1,-,100%,-,16 Oct 2015,29 Sep 2017,15:50
4037,kolpoi,1194,-,-,-,1,1,-,-,100%,16 Oct 2015,29 Sep 2017,15:50
4038,Moose22,1194,-,-,-,1,1,-,100%,-,04 Dec 2016,29 Sep 2017,15:50
4039,Slim_Jue,1193,13,2,4,12,63,68%,-,32%,20 Oct 2015,29 Sep 2017,15:50
4040,lazaro84,1193,3,6,6,35,53,62%,30%,8%,29 Feb 2016,29 Sep 2017,15:50
4041,R2devo,1193,3,-,-,1,6,50%,-,50%,21 Oct 2015,29 Sep 2017,15:50
4042,Fairman78,1193,2,4,5,7,24,67%,25%,8%,17 Jan 2017,29 Sep 2017,15:50
4043,Dog-dogg,1193,2,1,2,2,20,30%,20%,50%,16 Oct 2015,29 Sep 2017,15:50
4044,MHBP,1193,2,1,1,2,20,50%,5%,45%,22 Mar 2016,29 Sep 2017,15:50
4045,Zeromaster121,1193,2,-,1,5,27,30%,30%,41%,05 Dec 2015,29 Sep 2017,15:50
4046,bigbadbilly,1193,2,-,-,1,6,33%,-,67%,04 Nov 2015,29 Sep 2017,15:50
4047,Gward,1193,2,-,-,1,5,60%,40%,-,11 Nov 2015,29 Sep 2017,15:50
4048,Kozmik,1193,1,6,8,13,45,73%,20%,7%,03 Nov 2015,29 Sep 2017,15:50
4049,JoeyBilbo,1193,1,-,1,2,9,78%,11%,11%,16 May 2016,29 Sep 2017,15:50
4050,kali,1193,1,-,1,1,8,38%,25%,38%,18 Oct 2015,29 Sep 2017,15:50
4051,GreatKingLuis,1193,1,-,-,1,4,25%,-,75%,21 Oct 2015,29 Sep 2017,15:50
4052,Leviathan,1193,1,-,-,1,3,100%,-,-,12 Oct 2015,29 Sep 2017,15:50
4053,Bhoot,1193,-,2,-,1,5,60%,-,40%,05 Dec 2015,29 Sep 2017,15:50
4054,JANBARROCA,1193,-,1,1,6,10,70%,30%,-,15 Oct 2015,29 Sep 2017,15:50
4055,Dentisto,1193,-,1,-,1,2,50%,-,50%,23 Jan 2017,29 Sep 2017,15:50
4056,ilikepienathan,1193,-,-,2,32,45,60%,27%,13%,10 Nov 2015,29 Sep 2017,15:50
4057,Antho_Dupre,1193,-,-,1,1,8,25%,-,75%,20 Oct 2015,29 Sep 2017,15:50
4058,tmato23,1193,-,-,-,3,7,-,43%,57%,16 Oct 2015,29 Sep 2017,15:50
4059,StuckInLimbo,1193,-,-,-,1,4,-,-,100%,22 Oct 2015,29 Sep 2017,15:50
4060,I want Candy,1193,-,-,-,2,3,100%,-,-,03 Jun 2016,29 Sep 2017,15:50
4061,Aztech360,1193,-,-,-,1,3,33%,67%,-,09 Oct 2015,29 Sep 2017,15:50
4062,Mann Up,1193,-,-,-,2,2,-,-,100%,22 Oct 2015,29 Sep 2017,15:50
4063,arobint,1193,-,-,-,1,2,-,50%,50%,09 Apr 2016,29 Sep 2017,15:50
4064,Mrt_Frostbite,1193,-,-,-,2,2,-,-,100%,19 Oct 2015,29 Sep 2017,15:50
4065,Xaphan,1193,-,-,-,1,2,-,-,100%,14 Oct 2015,29 Sep 2017,15:50
4066,Maju,1193,-,-,-,1,2,-,50%,50%,31 Mar 2017,29 Sep 2017,15:50
4067,coolmonkey123,1193,-,-,-,1,1,100%,-,-,03 Sep 2016,29 Sep 2017,15:50
4068,Fjhnxbxhx,1193,-,-,-,1,1,-,100%,-,17 Oct 2015,29 Sep 2017,15:50
4069,erenaky,1193,-,-,-,1,1,-,-,100%,16 Oct 2015,29 Sep 2017,15:50
4070,pandapersona,1193,-,-,-,1,1,-,100%,-,28 Sep 2015,29 Sep 2017,15:50
4071,EDGE99,1193,-,-,-,1,1,-,-,100%,20 Oct 2015,29 Sep 2017,15:50
4072,Sart,1193,-,-,-,1,1,-,-,100%,24 Aug 2016,29 Sep 2017,15:50
4073,Tnnobby,1192,5,4,6,4,50,52%,26%,22%,15 Oct 2015,29 Sep 2017,15:50
4074,Coronatus,1192,4,2,1,5,21,62%,19%,19%,11 Sep 2016,29 Sep 2017,15:50
4075,Simsinnati,1192,4,2,-,1,13,69%,15%,15%,08 Dec 2016,29 Sep 2017,15:50
4076,Leighton,1192,3,3,-,1,10,80%,10%,10%,21 Oct 2015,29 Sep 2017,15:50
4077,SilverKindred,1192,3,1,1,1,12,83%,8%,8%,20 Feb 2016,29 Sep 2017,15:50
4078,StephenRulez,1192,3,1,1,5,12,75%,17%,8%,20 Sep 2016,29 Sep 2017,15:50
4079,GigaQuail,1192,3,-,-,1,10,70%,-,30%,18 Oct 2015,29 Sep 2017,15:50
4080,bobolebo,1192,3,-,-,2,7,57%,14%,29%,02 Jun 2017,29 Sep 2017,15:50
4081,Spatula,1192,2,8,4,1,22,91%,9%,-,05 Oct 2015,29 Sep 2017,15:50
4082,Rufio,1192,2,2,-,1,9,78%,11%,11%,17 Oct 2015,29 Sep 2017,15:50
4083,Nate_lmao,1192,2,1,7,21,42,74%,21%,5%,03 Jun 2016,29 Sep 2017,15:50
4084,Gigglebytes,1192,2,-,-,1,9,33%,44%,22%,18 Oct 2015,29 Sep 2017,15:50
4085,Welton,1192,2,-,-,2,5,80%,20%,-,15 Oct 2015,29 Sep 2017,15:50
4086,SlipperyTiger,1192,1,2,-,1,4,100%,-,-,18 Oct 2015,29 Sep 2017,15:50
4087,Roshan767,1192,1,1,2,6,20,50%,20%,30%,31 Jul 2016,29 Sep 2017,15:50
4088,Billyards the 4th,1192,1,-,1,2,7,43%,-,57%,18 Oct 2015,29 Sep 2017,15:50
4089,Edgar H Pugglesworth,1192,1,-,-,1,7,71%,-,29%,28 Oct 2015,29 Sep 2017,15:50
4090,Captain_Eli,1192,1,-,-,3,5,100%,-,-,16 Oct 2015,29 Sep 2017,15:50
4091,Arkenean,1192,1,-,-,1,3,67%,-,33%,24 Oct 2015,29 Sep 2017,15:50
4092,lordofthewizards,1192,-,3,5,12,25,60%,32%,8%,04 Jan 2016,29 Sep 2017,15:50
4093,DogWelder,1192,-,3,1,13,14,50%,36%,14%,08 Dec 2015,29 Sep 2017,15:50
4094,Attitash,1192,-,2,2,3,8,50%,50%,-,02 Nov 2015,29 Sep 2017,15:50
4095,erikm5759,1192,-,2,1,4,10,60%,10%,30%,28 Oct 2015,29 Sep 2017,15:50
4096,msecret,1192,-,2,1,7,10,50%,10%,40%,16 Jan 2016,29 Sep 2017,15:50
4097,Mr Saint,1192,-,2,-,1,6,67%,33%,-,19 Oct 2015,29 Sep 2017,15:50
4098,mummersfarce,1192,-,2,-,4,5,100%,-,-,18 Jan 2016,29 Sep 2017,15:50
4099,Keller42,1192,-,1,2,5,13,62%,15%,23%,12 Apr 2016,29 Sep 2017,15:50
4100,BlueOJ,1192,-,1,-,1,6,17%,33%,50%,01 Sep 2016,29 Sep 2017,15:50
4101,TheSwanMan,1192,-,1,-,2,4,50%,-,50%,15 Oct 2015,29 Sep 2017,15:50
4102,HALS,1192,-,1,-,1,3,100%,-,-,21 Sep 2016,29 Sep 2017,15:50
4103,UltimateBrent,1192,-,1,-,1,2,50%,-,50%,06 Oct 2015,29 Sep 2017,15:50
4104,Deathhhh,1192,-,-,1,1,5,40%,40%,20%,09 Nov 2015,29 Sep 2017,15:50
4105,cYaDz,1192,-,-,1,1,4,50%,50%,-,15 Oct 2015,29 Sep 2017,15:50
4106,Zoomzip,1192,-,-,1,2,3,100%,-,-,15 Oct 2016,29 Sep 2017,15:50
4107,KoffeeKreamer,1192,-,-,-,1,7,-,43%,57%,23 Oct 2015,29 Sep 2017,15:50
4108,Delupara,1192,-,-,-,1,6,-,17%,83%,15 Mar 2017,29 Sep 2017,15:50
4109,Geojoered,1192,-,-,-,1,5,-,-,100%,14 Oct 2015,29 Sep 2017,15:50
4110,Squirtle69,1192,-,-,-,1,3,33%,-,67%,17 Jul 2016,29 Sep 2017,15:50
4111,Skwirl,1192,-,-,-,1,3,33%,33%,33%,20 Oct 2015,29 Sep 2017,15:50
4112,fishyfing,1192,-,-,-,2,3,-,67%,33%,17 Feb 2016,29 Sep 2017,15:50
4113,Sam89,1192,-,-,-,1,2,50%,-,50%,06 Dec 2015,29 Sep 2017,15:50
4114,Glory,1192,-,-,-,1,2,-,-,100%,09 Nov 2015,29 Sep 2017,15:50
4115,StillSoClueless,1192,-,-,-,1,1,-,100%,-,13 Oct 2015,29 Sep 2017,15:50
4116,HeatFlash,1192,-,-,-,1,1,-,-,100%,14 Jun 2017,29 Sep 2017,15:50
4117,MitchLowe,1192,-,-,-,1,1,-,-,100%,16 Oct 2015,29 Sep 2017,15:50
4118,Airphys,1192,-,-,-,1,1,-,-,100%,19 Oct 2015,29 Sep 2017,15:50
4119,AvaTaylor,1191,7,10,11,11,52,87%,12%,2%,17 Dec 2015,29 Sep 2017,15:50
4120,Dewwwey,1191,7,1,3,3,17,76%,12%,12%,30 Oct 2015,29 Sep 2017,15:50
4121,Xachorax,1191,5,7,8,9,51,73%,12%,16%,20 Oct 2015,29 Sep 2017,15:50
4122,shadang,1191,5,2,2,5,13,85%,8%,8%,16 Oct 2015,29 Sep 2017,15:50
4123,Pacaveli,1191,5,2,-,8,20,70%,20%,10%,10 Jan 2017,29 Sep 2017,15:50
4124,Epic DIVMNXD,1191,4,8,4,7,48,73%,27%,-,20 Oct 2015,29 Sep 2017,15:50
4125,Sknarf,1191,4,-,2,7,13,54%,46%,-,20 May 2017,29 Sep 2017,15:50
4126,BroccoliButt,1191,3,3,4,6,17,76%,12%,12%,21 Jan 2016,29 Sep 2017,15:50
4127,Snowman319,1191,3,3,1,12,21,57%,24%,19%,19 Feb 2016,29 Sep 2017,15:50
4128,SpahGetti,1191,3,2,3,3,20,65%,10%,25%,26 Jan 2017,29 Sep 2017,15:50
4129,Michael_H,1191,2,1,-,7,14,43%,21%,36%,03 Nov 2016,29 Sep 2017,15:50
4130,teejam2,1191,2,-,1,6,9,67%,11%,22%,13 Jul 2016,29 Sep 2017,15:50
4131,ErgoProxy,1191,2,-,-,2,9,67%,22%,11%,25 Oct 2015,29 Sep 2017,15:50
4132,HalkerWarris,1191,2,-,-,3,5,40%,20%,40%,20 Oct 2015,29 Sep 2017,15:50
4133,Salmontitz,1191,1,-,1,3,7,71%,29%,-,16 Jul 2016,29 Sep 2017,15:50
4134,JP22,1191,1,-,1,1,4,100%,-,-,28 Oct 2016,29 Sep 2017,15:50
4135,Gregoryz,1191,1,-,-,1,4,75%,25%,-,18 Mar 2016,29 Sep 2017,15:50
4136,cherymann,1191,1,-,-,1,4,25%,50%,25%,06 Apr 2016,29 Sep 2017,15:50
4137,Jordan2208,1191,1,-,-,1,3,67%,33%,-,16 Oct 2015,29 Sep 2017,15:50
4138,Captain Merica,1191,-,2,1,2,4,75%,25%,-,01 Jul 2016,29 Sep 2017,15:50
4139,Cowboy Coffee,1191,-,1,3,2,7,57%,-,43%,07 Aug 2016,29 Sep 2017,15:50
4140,Lord Mik,1191,-,1,2,8,13,77%,23%,-,26 Oct 2015,29 Sep 2017,15:50
4141,yeahh,1191,-,1,1,2,6,83%,17%,-,16 Feb 2017,29 Sep 2017,15:50
4142,MilkTeaLover9080,1191,-,1,-,1,6,33%,17%,50%,20 Oct 2015,29 Sep 2017,15:50
4143,Endlave,1191,-,-,2,1,4,25%,25%,50%,06 Oct 2015,29 Sep 2017,15:50
4144,Domesticmangos,1191,-,-,1,3,4,25%,50%,25%,12 Aug 2017,29 Sep 2017,15:50
4145,StaphiX,1191,-,-,-,2,9,-,-,100%,15 Oct 2015,29 Sep 2017,15:50
4146,Larnio,1191,-,-,-,1,8,63%,13%,25%,22 Aug 2016,29 Sep 2017,15:50
4147,Reignofterror,1191,-,-,-,7,7,43%,43%,14%,25 Oct 2016,29 Sep 2017,15:50
4148,Tinley,1191,-,-,-,1,5,20%,-,80%,22 Oct 2015,29 Sep 2017,15:50
4149,Benderfender,1191,-,-,-,3,5,20%,60%,20%,27 Nov 2016,29 Sep 2017,15:50
4150,Generation_Known,1191,-,-,-,1,5,-,-,100%,18 Oct 2015,29 Sep 2017,15:50
4151,IGotSkills20,1191,-,-,-,3,5,-,40%,60%,11 Jul 2017,29 Sep 2017,15:50
4152,Racedonkey,1191,-,-,-,2,4,75%,-,25%,01 Mar 2016,29 Sep 2017,15:50
4153,yasho2249,1191,-,-,-,1,4,25%,25%,50%,10 May 2016,29 Sep 2017,15:50
4154,Jkoski27,1191,-,-,-,1,3,33%,67%,-,10 Mar 2017,29 Sep 2017,15:50
4155,UberPotato,1191,-,-,-,1,3,-,33%,67%,30 Sep 2016,29 Sep 2017,15:50
4156,Tristen1237,1191,-,-,-,1,2,-,-,100%,19 Oct 2015,29 Sep 2017,15:50
4157,holyfuzz,1191,-,-,-,1,1,-,100%,-,28 Jul 2015,29 Sep 2017,15:50
4158,the zoom,1190,20,5,-,1,32,84%,-,16%,24 Jun 2017,29 Sep 2017,15:50
4159,Skittery Badger,1190,4,3,-,1,13,100%,-,-,13 Oct 2015,29 Sep 2017,15:50
4160,Pm4n,1190,4,2,1,1,14,71%,7%,21%,15 Dec 2015,29 Sep 2017,15:50
4161,Reisbrei,1190,4,1,2,2,15,67%,27%,7%,29 Aug 2016,29 Sep 2017,15:50
