rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
3468,Jrod1001,1210,3,3,9,13,42,83%,14%,2%,23 Oct 2015,28 Sep 2017,16:25
3469,Malaqias,1210,3,2,1,7,18,56%,22%,22%,10 Aug 2015,28 Sep 2017,16:25
3470,chinahasowls,1210,3,2,1,6,10,70%,30%,-,15 Oct 2015,28 Sep 2017,16:25
3471,Schasm,1210,2,2,-,1,5,100%,-,-,26 Oct 2015,28 Sep 2017,16:25
3472,Raven Co,1210,2,1,1,1,11,45%,18%,36%,13 Feb 2016,28 Sep 2017,16:25
3473,Kiwi,1210,2,1,1,1,6,83%,-,17%,15 Oct 2015,28 Sep 2017,16:25
3474,Chapsbown,1210,2,1,-,2,4,75%,-,25%,19 Oct 2015,28 Sep 2017,16:25
3475,Jobbysaur,1210,2,-,4,4,12,75%,17%,8%,17 Aug 2017,28 Sep 2017,16:25
3476,t0pInMyHeart,1210,2,-,1,1,15,40%,13%,47%,02 Sep 2016,28 Sep 2017,16:25
3477,claytja,1210,2,-,-,1,4,75%,-,25%,19 Jan 2016,28 Sep 2017,16:25
3478,weagle05,1210,2,-,-,1,3,100%,-,-,15 Oct 2015,28 Sep 2017,16:25
3479,Leland_axios,1210,1,2,2,7,14,57%,21%,21%,27 Dec 2015,28 Sep 2017,16:25
3480,HeadHunter,1210,1,-,3,3,11,64%,9%,27%,22 Oct 2015,28 Sep 2017,16:25
3481,Heavens Rapture,1210,1,-,1,1,14,29%,14%,57%,27 Feb 2016,28 Sep 2017,16:25
3482,Cat-Goddess,1210,1,-,-,1,9,89%,11%,-,29 Jul 2015,28 Sep 2017,16:25
3483,Zacharel,1210,1,-,-,1,7,43%,14%,43%,05 Oct 2015,28 Sep 2017,16:25
3484,Lawn Boy,1210,1,-,-,1,2,100%,-,-,19 Oct 2015,28 Sep 2017,16:25
3485,Shamshi,1210,-,5,5,19,23,74%,26%,-,15 Nov 2015,28 Sep 2017,16:25
3486,the major,1210,-,4,-,3,8,63%,-,38%,19 Oct 2015,28 Sep 2017,16:25
3487,JanRebel11,1210,-,3,3,2,20,65%,20%,15%,20 Oct 2015,28 Sep 2017,16:25
3488,Ninja 804,1210,-,3,-,7,9,78%,22%,-,03 Mar 2017,28 Sep 2017,16:25
3489,Midiclorian,1210,-,2,3,4,22,50%,32%,18%,24 Oct 2015,28 Sep 2017,16:25
3490,Dntwrry,1210,-,2,1,1,11,36%,27%,36%,19 Feb 2016,28 Sep 2017,16:25
3491,Sethensteiner,1210,-,1,3,1,12,75%,8%,17%,27 Oct 2015,28 Sep 2017,16:25
3492,Jefe1020,1210,-,1,2,9,14,43%,14%,43%,23 Jul 2017,28 Sep 2017,16:25
3493,Beninator09,1210,-,1,-,1,13,46%,-,54%,27 Nov 2015,28 Sep 2017,16:25
3494,Kazdan,1210,-,1,-,1,4,100%,-,-,17 Oct 2015,28 Sep 2017,16:25
3495,F3 scorn,1210,-,1,-,1,4,75%,25%,-,17 Oct 2015,28 Sep 2017,16:25
3496,Qarl,1210,-,1,-,1,3,100%,-,-,14 Oct 2014,28 Sep 2017,16:25
3497,Amatak,1210,-,-,2,3,6,-,17%,83%,24 Oct 2015,28 Sep 2017,16:25
3498,Noxling,1210,-,-,1,1,5,20%,20%,60%,22 Sep 2015,28 Sep 2017,16:25
3499,Lawivido,1210,-,-,1,2,2,50%,50%,-,14 Mar 2016,28 Sep 2017,16:25
3500,Poke,1210,-,-,-,1,13,69%,-,31%,15 Oct 2015,28 Sep 2017,16:25
3501,Whatishappening,1210,-,-,-,1,6,67%,17%,17%,21 Dec 2015,28 Sep 2017,16:25
3502,SKUNK626,1210,-,-,-,1,6,50%,-,50%,26 Oct 2015,28 Sep 2017,16:25
3503,NateHill61,1210,-,-,-,1,4,100%,-,-,03 Nov 2015,28 Sep 2017,16:25
3504,chris_,1210,-,-,-,1,4,75%,25%,-,16 Oct 2015,28 Sep 2017,16:25
3505,gideon,1210,-,-,-,1,4,75%,-,25%,14 Oct 2015,28 Sep 2017,16:25
3506,Fumble,1210,-,-,-,1,3,100%,-,-,06 Feb 2017,28 Sep 2017,16:25
3507,Reed0341,1210,-,-,-,1,3,67%,33%,-,17 Oct 2015,28 Sep 2017,16:25
3508,NBBGQ,1210,-,-,-,1,3,67%,-,33%,22 Oct 2015,28 Sep 2017,16:25
3509,DOSHIRAK228,1210,-,-,-,1,3,33%,-,67%,17 Oct 2015,28 Sep 2017,16:25
3510,Bobalobasquebe,1210,-,-,-,1,3,-,-,100%,20 Oct 2015,28 Sep 2017,16:25
3511,GoGoEdgar,1210,-,-,-,1,2,100%,-,-,16 Dec 2016,28 Sep 2017,16:25
3512,sferreito,1210,-,-,-,1,2,100%,-,-,06 Oct 2015,28 Sep 2017,16:25
3513,LordFPL,1210,-,-,-,1,2,50%,-,50%,14 Oct 2015,28 Sep 2017,16:25
3514,Playlost,1210,-,-,-,1,2,50%,-,50%,16 Oct 2015,28 Sep 2017,16:25
3515,itsJon,1210,-,-,-,1,2,-,50%,50%,14 Oct 2015,28 Sep 2017,16:25
3516,LeonGB,1210,-,-,-,1,2,-,-,100%,16 Oct 2015,28 Sep 2017,16:25
3517,2plus2isjoe,1210,-,-,-,1,1,100%,-,-,06 Oct 2015,28 Sep 2017,16:25
3518,Robiaster,1210,-,-,-,1,1,100%,-,-,06 Oct 2015,28 Sep 2017,16:25
3519,Zander_Panda,1210,-,-,-,1,1,100%,-,-,23 Oct 2015,28 Sep 2017,16:25
3520,Googlebugle,1210,-,-,-,1,1,100%,-,-,21 Oct 2015,28 Sep 2017,16:25
3521,goodnight,1210,-,-,-,1,1,100%,-,-,28 Oct 2015,28 Sep 2017,16:25
3522,griot,1210,-,-,-,1,1,100%,-,-,13 Oct 2015,28 Sep 2017,16:25
3523,EasedRaptor,1210,-,-,-,1,1,100%,-,-,18 Oct 2015,28 Sep 2017,16:25
3524,Ampkai,1210,-,-,-,1,1,100%,-,-,01 Oct 2015,28 Sep 2017,16:25
3525,aid22,1210,-,-,-,1,1,100%,-,-,23 Oct 2015,28 Sep 2017,16:25
3526,funb,1210,-,-,-,1,1,100%,-,-,13 Oct 2015,28 Sep 2017,16:25
3527,red99,1210,-,-,-,1,1,100%,-,-,06 Oct 2015,28 Sep 2017,16:25
3528,Utheris,1210,-,-,-,1,1,100%,-,-,05 Oct 2015,28 Sep 2017,16:25
3529,TheHazr,1210,-,-,-,1,1,-,-,100%,21 Oct 2015,28 Sep 2017,16:25
3530,spann87,1210,-,-,-,1,1,-,100%,-,12 Oct 2015,28 Sep 2017,16:25
3531,pawasimo,1210,-,-,-,1,1,-,-,100%,17 Oct 2015,28 Sep 2017,16:25
3532,Stevo,1210,-,-,-,1,1,-,100%,-,13 Oct 2015,28 Sep 2017,16:25
3533,GeneralH,1210,-,-,-,1,1,-,-,100%,01 Sep 2016,28 Sep 2017,16:25
3534,KSI_Dewaruci,1210,-,-,-,1,1,-,-,100%,20 Oct 2015,28 Sep 2017,16:25
3535,Cyndaquill,1210,-,-,-,1,1,-,-,100%,07 Jul 2017,28 Sep 2017,16:25
3536,dofukadi,1210,-,-,-,1,1,-,-,100%,21 Oct 2015,28 Sep 2017,16:25
3537,Franc,1209,7,8,2,1,21,86%,-,14%,03 Sep 2016,28 Sep 2017,16:25
3538,Deortuka,1209,6,4,5,49,64,48%,45%,6%,22 Oct 2015,28 Sep 2017,16:25
3539,RocketTurtle,1209,4,3,2,20,32,53%,44%,3%,10 Jan 2016,28 Sep 2017,16:25
3540,sylveon,1209,3,1,2,14,15,67%,20%,13%,04 Jan 2016,28 Sep 2017,16:25
3541,GrayGriffin,1209,2,2,1,4,13,69%,31%,-,19 Feb 2016,28 Sep 2017,16:25
3542,Arbitron,1209,2,2,-,2,8,75%,25%,-,02 Dec 2015,28 Sep 2017,16:25
3543,Hossman,1209,2,1,-,4,10,70%,10%,20%,22 Jan 2016,28 Sep 2017,16:25
3544,Duffie,1209,2,-,1,1,11,64%,18%,18%,18 Jan 2016,28 Sep 2017,16:25
3545,Damazzman,1209,2,-,-,2,9,78%,22%,-,09 Nov 2016,28 Sep 2017,16:25
3546,AkioOhtori,1209,2,-,-,1,3,100%,-,-,30 Nov 2015,28 Sep 2017,16:25
3547,KxngBxby,1209,1,3,2,10,13,85%,15%,-,16 Oct 2015,28 Sep 2017,16:25
3548,Hache,1209,1,3,-,5,12,75%,25%,-,17 Oct 2015,28 Sep 2017,16:25
3549,le defamia,1209,1,2,-,2,8,38%,13%,50%,11 Sep 2016,28 Sep 2017,16:25
3550,Wolfang,1209,1,2,-,3,5,80%,-,20%,20 Oct 2015,28 Sep 2017,16:25
3551,holycattle,1209,1,1,-,4,7,57%,14%,29%,23 Oct 2015,28 Sep 2017,16:25
3552,Unimpressed,1209,1,1,-,1,6,83%,-,17%,07 Dec 2015,28 Sep 2017,16:25
3553,OlivierLe,1209,1,1,-,2,4,75%,25%,-,14 Oct 2015,28 Sep 2017,16:25
3554,elzbee,1209,1,-,-,1,11,36%,9%,55%,03 Nov 2015,28 Sep 2017,16:25
3555,GirNation,1209,1,-,-,3,4,75%,-,25%,16 Oct 2015,28 Sep 2017,16:25
3556,CorvoKalel,1209,1,-,-,1,3,100%,-,-,21 Oct 2015,28 Sep 2017,16:25
3557,ACarboardBox,1209,-,4,3,5,23,52%,22%,26%,30 Jan 2016,28 Sep 2017,16:25
3558,Qureshi,1209,-,4,3,11,16,50%,13%,38%,28 Feb 2016,28 Sep 2017,16:25
3559,Peshy,1209,-,3,1,2,8,75%,13%,13%,13 Oct 2015,28 Sep 2017,16:25
3560,NotBandit,1209,-,2,1,2,5,60%,-,40%,29 Mar 2017,28 Sep 2017,16:25
3561,robertvmarshall,1209,-,1,3,8,16,50%,19%,31%,20 Oct 2015,28 Sep 2017,16:25
3562,ThankTheStars,1209,-,1,1,2,9,11%,-,89%,16 Oct 2015,28 Sep 2017,16:25
3563,vlanutor,1209,-,1,1,1,5,80%,-,20%,21 Nov 2015,28 Sep 2017,16:25
3564,MetalSVT,1209,-,1,-,1,4,50%,25%,25%,22 Dec 2016,28 Sep 2017,16:25
3565,The Commodore,1209,-,1,-,1,2,100%,-,-,21 Jan 2016,28 Sep 2017,16:25
3566,lemma,1209,-,1,-,1,2,100%,-,-,24 Oct 2015,28 Sep 2017,16:25
3567,Avoco,1209,-,-,1,1,3,33%,67%,-,18 Mar 2016,28 Sep 2017,16:25
3568,roubaozi,1209,-,-,1,2,2,100%,-,-,26 Oct 2015,28 Sep 2017,16:25
3569,Joeyraymer,1209,-,-,1,1,2,50%,50%,-,20 Oct 2015,28 Sep 2017,16:25
3570,Endo,1209,-,-,1,1,2,-,50%,50%,18 Oct 2015,28 Sep 2017,16:25
3571,nom28,1209,-,-,-,3,4,75%,-,25%,04 Jan 2016,28 Sep 2017,16:25
3572,elekim98,1209,-,-,-,2,4,50%,50%,-,11 Feb 2016,28 Sep 2017,16:25
3573,MariJ,1209,-,-,-,1,4,25%,25%,50%,22 Feb 2016,28 Sep 2017,16:25
3574,ithinkchaos,1209,-,-,-,1,2,50%,50%,-,05 Oct 2015,28 Sep 2017,16:25
3575,AdmiralKim,1209,-,-,-,1,2,-,100%,-,15 Oct 2015,28 Sep 2017,16:25
3576,Darve,1209,-,-,-,1,2,-,50%,50%,11 Oct 2015,28 Sep 2017,16:25
3577,Mandroid,1209,-,-,-,1,1,100%,-,-,11 Oct 2015,28 Sep 2017,16:25
3578,WizBoom,1209,-,-,-,1,1,100%,-,-,15 Oct 2015,28 Sep 2017,16:25
3579,The Captain,1209,-,-,-,1,1,-,-,100%,16 Oct 2015,28 Sep 2017,16:25
3580,b6r305,1209,-,-,-,1,1,-,-,100%,16 Oct 2015,28 Sep 2017,16:25
3581,Aizen14X,1208,10,1,3,3,31,68%,13%,19%,29 Nov 2015,28 Sep 2017,16:25
3582,Murdock14emw,1208,5,-,2,1,9,89%,-,11%,15 Oct 2015,28 Sep 2017,16:25
3583,IrishSpitfire,1208,4,5,-,2,12,83%,8%,8%,18 Jun 2017,28 Sep 2017,16:25
3584,Samekh,1208,4,3,-,7,27,41%,22%,37%,30 Dec 2015,28 Sep 2017,16:25
3585,GoldenHeart,1208,4,-,-,5,14,71%,7%,21%,11 Feb 2016,28 Sep 2017,16:25
3586,fieryPhoenix,1208,3,1,4,42,58,84%,14%,2%,18 Jan 2016,28 Sep 2017,16:25
3587,Hartwell,1208,3,1,2,2,9,100%,-,-,01 Jun 2015,28 Sep 2017,16:25
3588,Spidey75,1208,3,1,1,1,9,89%,11%,-,16 Nov 2015,28 Sep 2017,16:25
3589,Meshichenu,1208,2,4,2,2,16,81%,6%,13%,13 Sep 2016,28 Sep 2017,16:25
3590,justin1098,1208,2,2,2,2,18,67%,17%,17%,24 Jan 2017,28 Sep 2017,16:25
3591,Nanogibbon,1208,2,1,2,6,12,75%,25%,-,26 Oct 2015,28 Sep 2017,16:25
3592,Ricardo Monalban,1208,2,1,2,4,9,67%,33%,-,26 Dec 2015,28 Sep 2017,16:25
3593,Philipines,1208,2,-,3,2,10,70%,20%,10%,16 Oct 2015,28 Sep 2017,16:25
3594,Cloud4197,1208,2,-,3,1,9,78%,22%,-,29 Oct 2015,28 Sep 2017,16:25
3595,TheButlerDidIt,1208,1,3,-,5,13,77%,23%,-,22 Oct 2015,28 Sep 2017,16:25
3596,GoodWitch,1208,1,2,4,1,20,90%,10%,-,26 Dec 2015,28 Sep 2017,16:25
3597,ReverseCold,1208,1,1,-,1,10,20%,-,80%,14 Oct 2015,28 Sep 2017,16:25
3598,Disciple,1208,1,-,2,1,6,67%,33%,-,17 Oct 2015,28 Sep 2017,16:25
3599,Wiley120,1208,1,-,1,2,4,75%,25%,-,09 Dec 2015,28 Sep 2017,16:25
3600,Mend,1208,1,-,-,1,3,67%,33%,-,05 Dec 2015,28 Sep 2017,16:25
3601,CancerboyBilly,1208,1,-,-,1,2,100%,-,-,25 Feb 2016,28 Sep 2017,16:25
3602,Mr Lawrence,1208,1,-,-,2,2,50%,-,50%,14 Oct 2015,28 Sep 2017,16:25
3603,Grissom,1208,-,3,1,2,16,75%,25%,-,30 May 2016,28 Sep 2017,16:25
3604,JCool,1208,-,2,-,2,8,75%,25%,-,02 Dec 2015,28 Sep 2017,16:25
3605,Darkfire_666,1208,-,2,-,1,5,100%,-,-,11 Nov 2015,28 Sep 2017,16:25
3606,chankro,1208,-,1,1,1,3,100%,-,-,13 May 2017,28 Sep 2017,16:25
3607,Barber,1208,-,1,-,1,2,50%,50%,-,18 Oct 2015,28 Sep 2017,16:25
3608,BIObryce9,1208,-,-,2,5,9,78%,22%,-,07 Apr 2017,28 Sep 2017,16:25
3609,Baron Von Zindreich,1208,-,-,2,7,8,63%,-,38%,07 Jan 2016,28 Sep 2017,16:25
3610,Tango,1208,-,-,1,1,7,86%,-,14%,15 Oct 2015,28 Sep 2017,16:25
3611,BJGO,1208,-,-,1,1,2,50%,50%,-,09 Nov 2016,28 Sep 2017,16:25
3612,Pwrobel,1208,-,-,1,1,2,50%,-,50%,01 Jan 2016,28 Sep 2017,16:25
3613,Jadge,1208,-,-,-,1,4,50%,25%,25%,10 Jan 2017,28 Sep 2017,16:25
3614,Pavarotti2829,1208,-,-,-,1,3,-,33%,67%,18 Oct 2015,28 Sep 2017,16:25
3615,tomatrow,1208,-,-,-,1,2,100%,-,-,15 Aug 2015,28 Sep 2017,16:25
3616,kippi,1208,-,-,-,1,2,100%,-,-,09 Jan 2016,28 Sep 2017,16:25
3617,Darth Zireael,1208,-,-,-,1,1,-,-,100%,16 Oct 2015,28 Sep 2017,16:25
3618,Iwillbenicetou,1207,20,20,13,8,76,88%,5%,7%,21 Feb 2016,28 Sep 2017,16:25
3619,Soulman,1207,5,9,7,1,34,91%,3%,6%,24 Oct 2015,28 Sep 2017,16:25
3620,Bobby Schmurda,1207,3,13,4,50,64,75%,25%,-,29 May 2016,28 Sep 2017,16:25
3621,JC-HP,1207,3,1,1,7,13,85%,8%,8%,31 Oct 2015,28 Sep 2017,16:25
3622,Dravish,1207,2,2,3,2,11,91%,9%,-,16 Jan 2017,28 Sep 2017,16:25
3623,Highlink55,1207,2,1,-,3,5,60%,40%,-,15 Oct 2015,28 Sep 2017,16:25
3624,Aardinkvis,1207,2,-,1,1,11,64%,-,36%,15 Nov 2015,28 Sep 2017,16:25
3625,Knoddus,1207,2,-,-,1,7,57%,-,43%,27 Oct 2015,28 Sep 2017,16:25
3626,Asew,1207,2,-,-,1,4,50%,-,50%,15 Mar 2017,28 Sep 2017,16:25
3627,Ivio,1207,1,2,1,5,7,43%,14%,43%,15 Oct 2015,28 Sep 2017,16:25
3628,APieceOfToast,1207,1,1,2,1,7,86%,-,14%,15 Oct 2015,28 Sep 2017,16:25
3629,Pinprix,1207,1,1,1,1,4,100%,-,-,24 Oct 2015,28 Sep 2017,16:25
3630,Dr3wman0,1207,1,1,-,1,6,83%,-,17%,11 Apr 2016,28 Sep 2017,16:25
3631,Wingster76,1207,1,1,-,3,6,67%,17%,17%,07 May 2016,28 Sep 2017,16:25
3632,ControlFreak,1207,1,1,-,2,3,67%,33%,-,15 Oct 2015,28 Sep 2017,16:25
3633,SuperG,1207,1,-,-,1,5,60%,-,40%,04 Nov 2015,28 Sep 2017,16:25
3634,Bussman,1207,-,4,-,1,18,67%,6%,28%,21 Oct 2015,28 Sep 2017,16:25
3635,Dupree,1207,-,3,3,7,9,78%,22%,-,15 Oct 2015,28 Sep 2017,16:25
3636,sugarkekse,1207,-,3,1,1,9,100%,-,-,24 Nov 2015,28 Sep 2017,16:25
3637,Krygon,1207,-,1,3,17,26,85%,15%,-,11 Mar 2016,28 Sep 2017,16:25
3638,Thrackerzod,1207,-,1,3,13,20,60%,15%,25%,12 Jan 2016,28 Sep 2017,16:25
3639,Saint X,1207,-,1,1,2,10,30%,50%,20%,23 Oct 2015,28 Sep 2017,16:25
3640,Heseltine,1207,-,1,-,1,2,50%,-,50%,23 Oct 2015,28 Sep 2017,16:25
3641,Charley,1207,-,-,2,1,9,33%,11%,56%,05 Dec 2015,28 Sep 2017,16:25
3642,-Spyglass-,1207,-,-,1,1,7,29%,14%,57%,27 Aug 2016,28 Sep 2017,16:25
3643,RorschachSix,1207,-,-,1,2,4,75%,-,25%,18 Oct 2015,28 Sep 2017,16:25
3644,Areo,1207,-,-,-,2,11,55%,36%,9%,31 Oct 2015,28 Sep 2017,16:25
3645,Jon20200,1207,-,-,-,1,11,27%,9%,64%,06 Nov 2015,28 Sep 2017,16:25
3646,ClockTower,1207,-,-,-,1,5,80%,-,20%,27 Jul 2017,28 Sep 2017,16:25
3647,Darlessa,1207,-,-,-,1,4,25%,50%,25%,16 Sep 2016,28 Sep 2017,16:25
3648,Levieux,1207,-,-,-,2,4,-,-,100%,17 Oct 2015,28 Sep 2017,16:25
3649,Corstin,1207,-,-,-,1,3,67%,33%,-,22 Oct 2015,28 Sep 2017,16:25
3650,ll-MoDz,1207,-,-,-,1,3,-,-,100%,18 Oct 2015,28 Sep 2017,16:25
3651,jhrrsn,1207,-,-,-,1,2,100%,-,-,14 Oct 2015,28 Sep 2017,16:25
3652,teemobaby,1207,-,-,-,1,1,-,-,100%,16 Oct 2015,28 Sep 2017,16:25
3653,Astrocyte,1206,10,16,12,94,112,74%,18%,8%,19 Oct 2015,28 Sep 2017,16:25
3654,Qohen Leth,1206,9,9,4,30,53,74%,9%,17%,19 Mar 2016,28 Sep 2017,16:25
3655,Basile,1206,7,3,-,1,15,73%,27%,-,01 Sep 2016,28 Sep 2017,16:25
3656,Capitan Teemo,1206,6,4,2,1,23,83%,13%,4%,22 Nov 2015,28 Sep 2017,16:25
3657,new player,1206,6,3,4,8,27,78%,19%,4%,21 Feb 2017,28 Sep 2017,16:25
3658,Radliay,1206,3,4,4,22,34,47%,24%,29%,28 Apr 2016,28 Sep 2017,16:25
3659,Amundernorsk,1206,2,6,1,15,29,48%,17%,34%,15 Oct 2015,28 Sep 2017,16:25
3660,Muglington,1206,2,2,2,1,10,70%,-,30%,16 Dec 2015,28 Sep 2017,16:25
3661,Cottonball 117,1206,2,2,-,1,9,67%,22%,11%,26 Mar 2016,28 Sep 2017,16:25
3662,SKFD,1206,2,1,1,4,9,67%,-,33%,16 Oct 2015,28 Sep 2017,16:25
3663,Samwisegam,1206,2,-,1,15,22,41%,41%,18%,27 Jan 2016,28 Sep 2017,16:25
3664,mars1537,1206,1,5,2,2,24,75%,4%,21%,13 Mar 2017,28 Sep 2017,16:25
3665,actionjawa,1206,1,4,1,4,10,100%,-,-,20 Oct 2015,28 Sep 2017,16:25
3666,Bighero5,1206,1,2,4,1,15,67%,13%,20%,24 Dec 2015,28 Sep 2017,16:25
3667,Zaroff,1206,1,1,2,1,8,50%,13%,38%,15 Oct 2015,28 Sep 2017,16:25
3668,Jellies,1206,1,-,1,1,3,100%,-,-,19 Oct 2015,28 Sep 2017,16:25
3669,stoss,1206,1,-,1,2,3,33%,33%,33%,17 Oct 2015,28 Sep 2017,16:25
3670,Gougoutte3000,1206,1,-,-,1,4,50%,50%,-,23 Mar 2017,28 Sep 2017,16:25
3671,lol123,1206,1,-,-,1,3,67%,-,33%,18 Feb 2016,28 Sep 2017,16:25
3672,nukeLEAR,1206,-,1,-,2,3,67%,-,33%,14 Jan 2017,28 Sep 2017,16:25
3673,CyDrgn,1206,-,-,2,4,5,60%,20%,20%,08 Jun 2016,28 Sep 2017,16:25
3674,Eternaldreck,1206,-,-,1,2,3,33%,33%,33%,16 Oct 2015,28 Sep 2017,16:25
3675,SgtNutman,1206,-,-,-,1,4,-,-,100%,28 Dec 2015,28 Sep 2017,16:25
3676,Master Arthur,1206,-,-,-,1,3,33%,33%,33%,07 Mar 2017,28 Sep 2017,16:25
3677,Poe_,1206,-,-,-,2,2,50%,50%,-,14 Oct 2015,28 Sep 2017,16:25
3678,Eyehacks,1206,-,-,-,1,1,100%,-,-,17 May 2017,28 Sep 2017,16:25
3679,Iron Bob,1205,6,-,1,1,10,80%,10%,10%,28 Mar 2016,28 Sep 2017,16:25
3680,Richwai,1205,5,8,11,14,47,68%,26%,6%,27 Mar 2016,28 Sep 2017,16:25
3681,Hogaboga,1205,5,3,5,8,20,70%,15%,15%,23 May 2016,28 Sep 2017,16:25
3682,MiKi,1205,4,1,-,3,9,78%,22%,-,16 Oct 2015,28 Sep 2017,16:25
3683,Gabusch,1205,3,-,3,8,13,62%,8%,31%,21 Jul 2014,28 Sep 2017,16:25
3684,Slud,1205,3,-,-,1,4,100%,-,-,20 Dec 2015,28 Sep 2017,16:25
3685,Uglyroman,1205,2,1,1,5,12,67%,17%,17%,20 Mar 2016,28 Sep 2017,16:25
3686,baLaj430,1205,2,1,1,5,11,73%,18%,9%,14 Feb 2016,28 Sep 2017,16:25
3687,mickmacks,1205,2,1,1,2,9,67%,11%,22%,06 Dec 2016,28 Sep 2017,16:25
3688,MrMime,1205,2,1,1,6,8,75%,25%,-,15 Oct 2015,28 Sep 2017,16:25
3689,SaltyKidN3RV3S,1205,2,1,-,1,9,56%,11%,33%,08 Dec 2015,28 Sep 2017,16:25
3690,Vecc,1205,2,-,1,7,11,82%,-,18%,20 Oct 2015,28 Sep 2017,16:25
3691,MetZave,1205,2,-,-,1,4,100%,-,-,10 Nov 2015,28 Sep 2017,16:25
3692,Oazzy,1205,1,1,1,2,25,60%,20%,20%,18 Oct 2015,28 Sep 2017,16:25
3693,Duxon,1205,1,-,1,1,5,80%,-,20%,22 Dec 2015,28 Sep 2017,16:25
3694,Max Heller,1205,1,-,1,1,4,100%,-,-,15 Jul 2017,28 Sep 2017,16:25
3695,Grailly,1205,1,-,1,1,4,75%,25%,-,15 Oct 2015,28 Sep 2017,16:25
3696,KirisatoSei06,1205,-,1,1,1,6,83%,-,17%,07 Aug 2016,28 Sep 2017,16:25
3697,HoleCity,1205,-,1,-,1,6,83%,-,17%,04 Jun 2017,28 Sep 2017,16:25
3698,Thisoneguy,1205,-,1,-,1,4,50%,-,50%,18 Oct 2016,28 Sep 2017,16:25
3699,Barnstorm,1205,-,-,1,1,5,40%,40%,20%,17 Nov 2015,28 Sep 2017,16:25
3700,Timpanic,1205,-,-,1,2,4,75%,-,25%,16 Mar 2016,28 Sep 2017,16:25
3701,Lyka,1205,-,-,1,1,2,100%,-,-,13 Mar 2017,28 Sep 2017,16:25
3702,ZROCKER,1205,-,-,-,3,17,65%,35%,-,21 Oct 2015,28 Sep 2017,16:25
3703,Mistborn,1205,-,-,-,2,4,25%,50%,25%,21 Feb 2016,28 Sep 2017,16:25
3704,Calouf,1205,-,-,-,1,4,-,50%,50%,07 Oct 2015,28 Sep 2017,16:25
3705,Perky,1205,-,-,-,1,3,33%,33%,33%,16 Feb 2015,28 Sep 2017,16:25
3706,Kold_Assassin,1205,-,-,-,1,2,50%,-,50%,10 Nov 2015,28 Sep 2017,16:25
3707,warrenm,1205,-,-,-,1,1,100%,-,-,28 Jul 2015,28 Sep 2017,16:25
3708,Laden,1205,-,-,-,1,1,100%,-,-,07 Jun 2017,28 Sep 2017,16:25
3709,raptor,1204,5,2,-,1,11,82%,9%,9%,16 Oct 2015,28 Sep 2017,16:25
3710,Lvnr,1204,3,2,1,7,26,77%,12%,12%,08 Jun 2016,28 Sep 2017,16:25
3711,Generikman,1204,2,1,1,1,10,80%,-,20%,26 May 2017,28 Sep 2017,16:25
3712,Sir-HC,1204,2,-,1,5,7,43%,14%,43%,15 Oct 2015,28 Sep 2017,16:25
3713,kaizoku,1204,1,2,3,9,25,52%,-,48%,02 Jul 2016,28 Sep 2017,16:25
3714,kaathewise,1204,1,2,-,4,7,57%,-,43%,30 Oct 2015,28 Sep 2017,16:25
3715,Miggypops,1204,1,1,3,3,12,42%,-,58%,20 Jun 2016,28 Sep 2017,16:25
3716,Marthinka,1204,1,1,2,8,9,56%,33%,11%,15 Jan 2016,28 Sep 2017,16:25
3717,jayyy23,1204,1,1,1,6,13,54%,23%,23%,11 Apr 2017,28 Sep 2017,16:25
3718,Waturrrr,1204,1,1,1,1,7,71%,-,29%,13 Dec 2016,28 Sep 2017,16:25
3719,dviper8605,1204,1,1,-,2,7,71%,-,29%,20 Dec 2015,28 Sep 2017,16:25
3720,AFreakinHobo,1204,1,1,-,1,6,50%,-,50%,01 Nov 2015,28 Sep 2017,16:25
3721,exceptionblock,1204,1,1,-,1,4,75%,-,25%,29 Jul 2017,28 Sep 2017,16:25
3722,littleSPOON4u,1204,1,-,2,1,14,64%,21%,14%,09 Jan 2016,28 Sep 2017,16:25
3723,GodofWar9194,1204,1,-,2,4,11,36%,36%,27%,27 Nov 2016,28 Sep 2017,16:25
3724,Porkloaf,1204,1,-,2,4,9,44%,33%,22%,23 May 2017,28 Sep 2017,16:25
3725,Chriscook8,1204,-,2,1,2,5,80%,20%,-,25 Jun 2017,28 Sep 2017,16:25
3726,Mudman56,1204,-,1,2,1,4,50%,25%,25%,18 Oct 2015,28 Sep 2017,16:25
3727,DominicB,1204,-,1,-,2,3,33%,33%,33%,17 Oct 2015,28 Sep 2017,16:25
3728,JulianSG16,1204,-,1,-,2,2,50%,50%,-,26 Sep 2016,28 Sep 2017,16:25
3729,agamos69,1204,-,-,1,3,7,71%,29%,-,17 Oct 2015,28 Sep 2017,16:25
3730,Lulu,1204,-,-,1,1,6,17%,-,83%,25 Oct 2015,28 Sep 2017,16:25
3731,wabbz,1204,-,-,-,1,6,33%,-,67%,13 May 2016,28 Sep 2017,16:25
3732,muzerious,1204,-,-,-,1,3,67%,-,33%,31 Dec 2015,28 Sep 2017,16:25
3733,Pie Dood,1204,-,-,-,2,2,-,-,100%,22 Oct 2015,28 Sep 2017,16:25
