rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
2998,Hansgrag,1226,-,2,1,2,7,71%,29%,-,18 Aug 2017,27 Sep 2017,23:11
2999,TikiGod,1226,-,1,1,7,9,44%,33%,22%,06 Dec 2016,27 Sep 2017,23:11
3000,b_o_i_-,1226,-,-,2,3,7,71%,29%,-,23 Oct 2015,27 Sep 2017,23:11
3001,aafalto,1226,-,-,2,1,6,83%,17%,-,29 Jun 2016,27 Sep 2017,23:11
3002,theocbates,1226,-,-,1,2,5,40%,-,60%,05 Aug 2016,27 Sep 2017,23:11
3003,Kazian,1226,-,-,1,1,3,67%,33%,-,19 Oct 2015,27 Sep 2017,23:11
3004,Passport,1226,-,-,1,1,3,33%,-,67%,09 Oct 2015,27 Sep 2017,23:11
3005,Bigglesworth,1226,-,-,-,3,13,46%,8%,46%,06 Sep 2016,27 Sep 2017,23:11
3006,Mr Fullbuster,1226,-,-,-,1,10,30%,60%,10%,22 Feb 2016,27 Sep 2017,23:11
3007,Kabenza,1226,-,-,-,2,6,33%,50%,17%,20 Oct 2015,27 Sep 2017,23:11
3008,Allen0307,1226,-,-,-,2,2,100%,-,-,17 Feb 2016,27 Sep 2017,23:11
3009,Bangarang_Ben,1226,-,-,-,2,2,100%,-,-,10 Aug 2015,27 Sep 2017,23:11
3010,jimmmyjams,1226,-,-,-,1,1,100%,-,-,16 Aug 2017,27 Sep 2017,23:11
3011,letters,1225,12,11,6,39,58,78%,16%,7%,17 Feb 2016,27 Sep 2017,23:11
3012,MaGoo,1225,9,-,-,2,14,79%,21%,-,17 Oct 2015,27 Sep 2017,23:11
3013,NativeRisistance,1225,3,5,8,1,24,83%,17%,-,03 Dec 2015,27 Sep 2017,23:11
3014,divay,1225,3,3,4,4,18,61%,6%,33%,26 Aug 2016,27 Sep 2017,23:11
3015,VOLDEMORT27,1225,3,-,1,4,6,83%,-,17%,03 Jan 2016,27 Sep 2017,23:11
3016,cthrax,1225,3,-,-,2,5,80%,20%,-,22 Dec 2015,27 Sep 2017,23:11
3017,Boomer,1225,2,1,3,4,12,75%,8%,17%,18 Mar 2016,27 Sep 2017,23:11
3018,CorsairXDK,1225,2,1,2,1,8,75%,-,25%,20 Dec 2015,27 Sep 2017,23:11
3019,prof_porridge,1225,1,5,5,17,26,88%,12%,-,13 Nov 2015,27 Sep 2017,23:11
3020,Steerpike,1225,1,2,2,12,15,53%,33%,13%,09 Aug 2016,27 Sep 2017,23:11
3021,DkHarbinger,1225,1,2,1,4,7,71%,14%,14%,18 Oct 2015,27 Sep 2017,23:11
3022,Brogany,1225,1,1,2,2,7,43%,29%,29%,26 Nov 2015,27 Sep 2017,23:11
3023,mdian123,1225,1,1,1,3,9,78%,-,22%,22 Nov 2015,27 Sep 2017,23:11
3024,Allah the Arab,1225,1,1,1,1,6,67%,-,33%,02 Apr 2016,27 Sep 2017,23:11
3025,Hawkkwah242,1225,1,-,-,1,3,100%,-,-,28 Mar 2016,27 Sep 2017,23:11
3026,Diamond T-Yo,1225,-,2,1,3,10,80%,10%,10%,06 Nov 2015,27 Sep 2017,23:11
3027,Swally,1225,-,2,-,1,8,50%,13%,38%,09 Nov 2015,27 Sep 2017,23:11
3028,WingZero,1225,-,1,2,7,9,56%,33%,11%,26 Oct 2015,27 Sep 2017,23:11
3029,J Gat,1225,-,1,-,2,5,60%,40%,-,21 Mar 2016,27 Sep 2017,23:11
3030,Nightiimare,1225,-,-,2,2,5,40%,40%,20%,19 Dec 2015,27 Sep 2017,23:11
3031,Kozoro,1225,-,-,1,3,4,50%,-,50%,31 Aug 2016,27 Sep 2017,23:11
3032,Fluorines,1225,-,-,1,1,3,67%,33%,-,07 Apr 2017,27 Sep 2017,23:11
3033,jburns00,1225,-,-,1,2,2,50%,50%,-,30 Jul 2016,27 Sep 2017,23:11
3034,sloosh,1225,-,-,1,1,1,100%,-,-,16 Sep 2017,27 Sep 2017,23:11
3035,Rutt,1225,-,-,-,1,1,100%,-,-,10 Aug 2015,27 Sep 2017,23:11
3036,Papiromeo,1224,12,8,5,33,69,64%,23%,13%,12 Jan 2016,27 Sep 2017,23:11
3037,Hallux,1224,4,2,2,10,14,64%,7%,29%,30 Oct 2015,27 Sep 2017,23:11
3038,Ball is life,1224,4,2,-,5,12,75%,17%,8%,03 Mar 2016,27 Sep 2017,23:11
3039,CymaticDeath,1224,3,1,3,8,22,41%,23%,36%,08 Jan 2017,27 Sep 2017,23:11
3040,El Tiburon,1224,3,-,-,3,5,80%,20%,-,31 Oct 2015,27 Sep 2017,23:11
3041,atklecz,1224,2,2,-,3,7,71%,14%,14%,05 Aug 2015,27 Sep 2017,23:11
3042,TertiQuid,1224,2,-,2,3,12,50%,25%,25%,11 Dec 2015,27 Sep 2017,23:11
3043,drewhepp,1224,2,-,1,4,8,100%,-,-,22 Feb 2016,27 Sep 2017,23:11
3044,5ax0n,1224,1,9,8,30,40,93%,3%,5%,15 Oct 2015,27 Sep 2017,23:11
3045,Mickeltopia,1224,1,2,6,5,20,70%,-,30%,14 Nov 2015,27 Sep 2017,23:11
3046,alexc,1224,1,2,1,6,9,78%,22%,-,19 Oct 2015,27 Sep 2017,23:11
3047,kingkraft,1224,1,1,2,1,9,67%,33%,-,09 Jan 2016,27 Sep 2017,23:11
3048,TacoTuesday,1224,1,1,1,4,11,45%,9%,45%,17 Oct 2015,27 Sep 2017,23:11
3049,pirluit,1224,1,1,1,4,6,83%,17%,-,05 Dec 2015,27 Sep 2017,23:11
3050,Rehnborg,1224,1,-,4,8,13,92%,-,8%,25 Dec 2015,27 Sep 2017,23:11
3051,Zayndari,1224,-,3,2,2,9,89%,-,11%,13 Oct 2015,27 Sep 2017,23:11
3052,Mr Blue Sky,1224,-,2,1,6,8,75%,25%,-,18 Oct 2015,27 Sep 2017,23:11
3053,Splashy,1224,-,1,2,2,11,73%,9%,18%,20 Dec 2015,27 Sep 2017,23:11
3054,Karas,1224,-,1,-,3,10,80%,20%,-,17 Oct 2015,27 Sep 2017,23:11
3055,JohnCan,1224,-,1,-,1,9,33%,22%,44%,14 Oct 2015,27 Sep 2017,23:11
3056,Horzathechangling,1224,-,-,1,3,4,75%,25%,-,10 Aug 2017,27 Sep 2017,23:11
3057,Philes,1224,-,-,-,2,2,100%,-,-,17 Mar 2017,27 Sep 2017,23:11
3058,S A M3,1223,6,4,2,8,21,76%,19%,5%,23 Aug 2016,27 Sep 2017,23:11
3059,Credendo,1223,6,2,2,13,19,74%,21%,5%,26 Oct 2015,27 Sep 2017,23:11
3060,Teucer,1223,4,2,1,10,22,82%,9%,9%,24 Apr 2016,27 Sep 2017,23:11
3061,Old Tiger 88,1223,3,2,8,14,30,100%,-,-,27 Oct 2015,27 Sep 2017,23:11
3062,Rahnsahk,1223,3,2,4,5,16,69%,-,31%,19 Jan 2016,27 Sep 2017,23:11
3063,wam529,1223,3,-,-,5,13,38%,62%,-,23 Oct 2015,27 Sep 2017,23:11
3064,Gammrar,1223,3,-,-,2,5,100%,-,-,17 Dec 2015,27 Sep 2017,23:11
3065,Doocoo,1223,2,2,1,1,12,75%,-,25%,01 Jun 2017,27 Sep 2017,23:11
3066,piumosso,1223,2,1,2,9,28,57%,14%,29%,03 Dec 2015,27 Sep 2017,23:11
3067,Jkinman,1223,2,1,1,8,10,70%,20%,10%,19 Oct 2015,27 Sep 2017,23:11
3068,Dave89rr,1223,2,1,1,1,6,83%,-,17%,17 Oct 2015,27 Sep 2017,23:11
3069,NotTriangulate,1223,2,-,2,5,12,83%,17%,-,23 Sep 2016,27 Sep 2017,23:11
3070,Pyrofrost,1223,2,-,-,2,4,50%,25%,25%,17 Jan 2017,27 Sep 2017,23:11
3071,EzieBaikUben,1223,2,-,-,2,3,67%,33%,-,17 Dec 2015,27 Sep 2017,23:11
3072,DraconianZ,1223,1,4,1,1,7,100%,-,-,23 Apr 2016,27 Sep 2017,23:11
3073,MrHax,1223,1,1,1,8,12,50%,8%,42%,16 Oct 2015,27 Sep 2017,23:11
3074,TheodoreLanceDoyle,1223,1,1,-,2,3,67%,-,33%,26 May 2016,27 Sep 2017,23:11
3075,Mr Fisty,1223,1,-,1,1,7,71%,29%,-,04 Sep 2016,27 Sep 2017,23:11
3076,MyBrosHotDad,1223,1,-,1,2,5,80%,20%,-,15 Oct 2015,27 Sep 2017,23:11
3077,96daniel96,1223,1,-,-,3,4,50%,-,50%,16 Oct 2015,27 Sep 2017,23:11
3078,LucyGoose,1223,-,2,1,1,5,100%,-,-,13 Jan 2017,27 Sep 2017,23:11
3079,Legend Man,1223,-,1,-,1,3,33%,-,67%,07 Apr 2017,27 Sep 2017,23:11
3080,Porktacular,1223,-,-,2,1,3,67%,-,33%,03 Nov 2015,27 Sep 2017,23:11
3081,SF_Trucho,1223,-,-,1,2,4,25%,50%,25%,05 Nov 2015,27 Sep 2017,23:11
3082,TastyRiff88,1223,-,-,-,2,3,-,-,100%,15 Oct 2015,27 Sep 2017,23:11
3083,Penguinflames,1223,-,-,-,1,2,100%,-,-,17 Mar 2017,27 Sep 2017,23:11
3084,KarateSnoopy,1223,-,-,-,1,2,50%,50%,-,20 Jul 2017,27 Sep 2017,23:11
3085,ntr0py,1223,-,-,-,1,1,100%,-,-,18 Oct 2015,27 Sep 2017,23:11
3086,Justinoxxii,1222,9,5,9,40,62,65%,34%,2%,16 Feb 2016,27 Sep 2017,23:11
3087,inquireddisposition,1222,7,3,4,6,22,86%,5%,9%,22 Mar 2016,27 Sep 2017,23:11
3088,Demoking,1222,6,2,1,12,20,80%,15%,5%,24 Jan 2017,27 Sep 2017,23:11
3089,Veltech,1222,5,1,3,14,22,73%,23%,5%,16 May 2017,27 Sep 2017,23:11
3090,RoronoaZoro,1222,4,4,2,8,21,71%,14%,14%,17 Oct 2015,27 Sep 2017,23:11
3091,Leviathan1,1222,3,2,2,1,14,79%,-,21%,26 Feb 2017,27 Sep 2017,23:11
3092,iT3del,1222,3,2,1,5,15,67%,27%,7%,21 Oct 2015,27 Sep 2017,23:11
3093,JuntaDNA,1222,3,1,-,4,12,75%,-,25%,19 Oct 2015,27 Sep 2017,23:11
3094,Motiros,1222,2,2,1,2,8,88%,13%,-,22 Apr 2017,27 Sep 2017,23:11
3095,AwesomeAlexander,1222,2,2,-,2,10,70%,30%,-,26 Nov 2016,27 Sep 2017,23:11
3096,SirGuarfuncle,1222,2,1,2,4,10,80%,20%,-,11 Aug 2016,27 Sep 2017,23:11
3097,Scrup,1222,2,1,-,4,7,71%,14%,14%,06 Apr 2016,27 Sep 2017,23:11
3098,SirK,1222,2,-,1,7,13,69%,23%,8%,21 May 2016,27 Sep 2017,23:11
3099,Avian,1222,1,3,1,2,20,60%,15%,25%,25 Feb 2016,27 Sep 2017,23:11
3100,N_UK3,1222,1,2,-,2,4,75%,25%,-,27 Aug 2016,27 Sep 2017,23:11
3101,Kilgoretrout14,1222,1,1,2,1,7,86%,-,14%,11 Jul 2017,27 Sep 2017,23:11
3102,ares1198,1222,1,1,2,2,6,67%,17%,17%,02 Sep 2016,27 Sep 2017,23:11
3103,Jwolo,1222,1,1,-,1,4,75%,-,25%,16 Oct 2015,27 Sep 2017,23:11
3104,Shaun_Yap,1222,1,-,3,1,8,88%,-,13%,18 Oct 2015,27 Sep 2017,23:11
3105,StopTheLag,1222,1,-,2,1,3,100%,-,-,04 Aug 2016,27 Sep 2017,23:11
3106,Manwe,1222,1,-,-,1,5,60%,20%,20%,14 Oct 2015,27 Sep 2017,23:11
3107,Mxywes,1222,1,-,-,2,3,33%,33%,33%,21 Apr 2016,27 Sep 2017,23:11
3108,michel,1222,1,-,-,2,3,33%,33%,33%,15 Oct 2015,27 Sep 2017,23:11
3109,Slightly Royal,1222,-,4,2,1,13,77%,15%,8%,01 Mar 2016,27 Sep 2017,23:11
3110,zionheath,1222,-,3,1,13,13,8%,-,92%,27 Sep 2016,27 Sep 2017,23:11
3111,EpicStorm,1222,-,2,1,4,9,22%,11%,67%,21 Oct 2015,27 Sep 2017,23:11
3112,RussianMan,1222,-,2,-,8,9,22%,11%,67%,07 Apr 2017,27 Sep 2017,23:11
3113,Eagle11,1222,-,1,1,1,4,100%,-,-,04 Jun 2016,27 Sep 2017,23:11
3114,icewisperer,1222,-,1,1,1,3,100%,-,-,30 Jan 2016,27 Sep 2017,23:11
3115,frogmannm,1222,-,1,1,2,3,67%,33%,-,08 Jun 2017,27 Sep 2017,23:11
3116,John Galt,1222,-,1,-,2,3,67%,-,33%,01 Sep 2015,27 Sep 2017,23:11
3117,Mr Math,1222,-,-,2,1,6,50%,33%,17%,22 Apr 2016,27 Sep 2017,23:11
3118,Jimmy LaMotta,1222,-,-,2,1,5,80%,20%,-,15 Feb 2016,27 Sep 2017,23:11
3119,Zipote Misterioso,1222,-,-,2,1,3,67%,33%,-,17 Mar 2016,27 Sep 2017,23:11
3120,doGG,1222,-,-,1,4,11,73%,-,27%,09 Jan 2017,27 Sep 2017,23:11
3121,5h4d0w_w47k36,1222,-,-,1,2,3,33%,-,67%,16 Oct 2015,27 Sep 2017,23:11
3122,LoganJosh,1221,34,8,8,35,84,77%,17%,6%,10 Nov 2015,27 Sep 2017,23:11
3123,Nixter,1221,7,6,4,7,35,60%,29%,11%,16 Nov 2015,27 Sep 2017,23:11
3124,U237,1221,6,3,3,5,24,63%,8%,29%,22 Sep 2016,27 Sep 2017,23:11
3125,TacticalBigMan,1221,5,8,2,1,23,83%,13%,4%,12 Oct 2016,27 Sep 2017,23:11
3126,Hoban Washburne,1221,4,5,3,1,17,88%,-,12%,10 Feb 2016,27 Sep 2017,23:11
3127,LoPingHo,1221,4,-,1,1,14,57%,29%,14%,25 Oct 2015,27 Sep 2017,23:11
3128,danpeqny,1221,3,6,4,26,31,71%,16%,13%,16 Nov 2015,27 Sep 2017,23:11
3129,TandSerrai,1221,3,3,2,1,10,90%,10%,-,04 Oct 2016,27 Sep 2017,23:11
3130,battlebeard,1221,3,1,1,2,8,50%,13%,38%,25 Oct 2015,27 Sep 2017,23:11
3131,ToBioRob,1221,2,6,4,8,28,71%,21%,7%,04 May 2017,27 Sep 2017,23:11
3132,AJMetal,1221,2,4,1,2,19,68%,11%,21%,11 Aug 2016,27 Sep 2017,23:11
3133,MrProbes,1221,2,1,-,1,3,67%,-,33%,31 Dec 2015,27 Sep 2017,23:11
3134,josie_scoresby,1221,1,2,-,1,6,67%,17%,17%,28 Oct 2016,27 Sep 2017,23:11
3135,MrNickDyer,1221,1,1,-,1,6,83%,-,17%,26 Oct 2015,27 Sep 2017,23:11
3136,Kowman,1221,1,1,-,3,4,75%,-,25%,16 Oct 2015,27 Sep 2017,23:11
3137,zappdust,1221,1,-,-,1,5,60%,20%,20%,02 Dec 2015,27 Sep 2017,23:11
3138,samskivert,1221,-,2,-,4,6,50%,50%,-,19 Nov 2015,27 Sep 2017,23:11
3139,Ravenshead,1221,-,1,1,4,6,50%,33%,17%,09 Jan 2017,27 Sep 2017,23:11
3140,Ncfc,1221,-,1,-,2,5,40%,40%,20%,18 Oct 2015,27 Sep 2017,23:11
3141,svenieboy100,1221,-,1,-,2,3,67%,-,33%,03 Apr 2016,27 Sep 2017,23:11
3142,Thewelshgoat44,1221,-,-,2,2,3,67%,-,33%,09 Sep 2017,27 Sep 2017,23:11
3143,The Coral Republic,1221,-,-,1,1,1,100%,-,-,06 Sep 2017,27 Sep 2017,23:11
3144,Totpy,1221,-,-,-,1,5,60%,20%,20%,20 Oct 2015,27 Sep 2017,23:11
3145,Rscom92,1221,-,-,-,1,4,75%,-,25%,12 Feb 2016,27 Sep 2017,23:11
3146,Untouchable911,1221,-,-,-,2,3,67%,-,33%,22 Oct 2015,27 Sep 2017,23:11
3147,mithbane,1221,-,-,-,3,3,67%,33%,-,18 Nov 2015,27 Sep 2017,23:11
3148,Audemars,1221,-,-,-,1,3,33%,67%,-,19 Oct 2015,27 Sep 2017,23:11
3149,Woolf,1220,8,2,-,1,14,79%,7%,14%,23 Nov 2015,27 Sep 2017,23:11
3150,MagicKarl,1220,5,4,5,5,20,95%,5%,-,27 Jun 2016,27 Sep 2017,23:11
3151,A Husky Bear,1220,5,1,2,1,11,82%,9%,9%,28 Oct 2016,27 Sep 2017,23:11
3152,zkondrad,1220,4,7,6,8,42,86%,7%,7%,06 Nov 2015,27 Sep 2017,23:11
3153,Girly Girl,1220,3,2,1,5,15,53%,7%,40%,19 Feb 2016,27 Sep 2017,23:11
3154,Oliver Clothesoff,1220,3,1,-,2,8,63%,38%,-,05 Dec 2016,27 Sep 2017,23:11
3155,sirdorius,1220,3,-,-,3,5,80%,-,20%,10 Mar 2015,27 Sep 2017,23:11
3156,jeff7777777,1220,2,2,1,1,9,89%,11%,-,10 May 2017,27 Sep 2017,23:11
3157,8-Bit,1220,2,-,3,2,10,90%,10%,-,06 Sep 2016,27 Sep 2017,23:11
3158,packhead,1220,2,-,1,6,12,67%,8%,25%,12 Jan 2016,27 Sep 2017,23:11
3159,datboiii,1220,2,-,1,7,11,55%,36%,9%,17 Nov 2016,27 Sep 2017,23:11
3160,epssilva,1220,2,-,1,7,8,50%,38%,13%,21 Sep 2015,27 Sep 2017,23:11
3161,Kork,1220,2,-,-,1,3,100%,-,-,07 Nov 2015,27 Sep 2017,23:11
3162,AmelianDraco,1220,1,2,2,4,10,90%,-,10%,22 Oct 2015,27 Sep 2017,23:11
3163,OrionthehunterR,1220,1,2,1,1,9,78%,11%,11%,15 Oct 2015,27 Sep 2017,23:11
3164,Opancreas,1220,1,1,3,16,25,60%,20%,20%,16 Oct 2015,27 Sep 2017,23:11
3165,StormOfTheStars,1220,1,1,2,10,28,57%,21%,21%,05 Dec 2015,27 Sep 2017,23:11
3166,zz0ck77,1220,1,-,-,1,5,80%,-,20%,05 Oct 2015,27 Sep 2017,23:11
3167,shulrak,1220,1,-,-,1,2,100%,-,-,25 Jul 2017,27 Sep 2017,23:11
3168,sinister empire,1220,-,4,-,1,11,73%,9%,18%,03 Sep 2016,27 Sep 2017,23:11
3169,tUrNbuckle,1220,-,2,1,1,19,84%,16%,-,25 Feb 2016,27 Sep 2017,23:11
3170,Sokunokumi,1220,-,2,-,1,4,100%,-,-,15 Oct 2015,27 Sep 2017,23:11
3171,Raki,1220,-,1,1,3,5,60%,20%,20%,16 Aug 2017,27 Sep 2017,23:11
3172,Shh2000,1220,-,1,1,1,3,67%,-,33%,17 Mar 2016,27 Sep 2017,23:11
3173,Jollyrock,1220,-,1,-,1,5,60%,-,40%,21 Oct 2015,27 Sep 2017,23:11
3174,A_MAC_11,1220,-,-,1,8,11,64%,36%,-,29 Jan 2017,27 Sep 2017,23:11
3175,DeeBucks,1220,-,-,1,3,5,-,-,100%,30 Oct 2015,27 Sep 2017,23:11
3176,Deano,1220,-,-,1,3,4,50%,25%,25%,17 Oct 2015,27 Sep 2017,23:11
3177,ANTERIUM,1220,-,-,1,2,4,50%,25%,25%,17 Sep 2016,27 Sep 2017,23:11
3178,schmones,1220,-,-,1,3,3,100%,-,-,16 Jan 2016,27 Sep 2017,23:11
3179,Zanifer,1220,-,-,1,1,3,67%,33%,-,14 Nov 2015,27 Sep 2017,23:11
3180,Kageve,1220,-,-,1,1,2,100%,-,-,20 Oct 2016,27 Sep 2017,23:11
3181,HumbleBeast,1220,-,-,1,1,1,-,-,100%,03 Jan 2017,27 Sep 2017,23:11
3182,deMangler,1220,-,-,-,3,4,100%,-,-,23 Aug 2017,27 Sep 2017,23:11
3183,Beppo,1220,-,-,-,2,3,100%,-,-,22 Oct 2015,27 Sep 2017,23:11
3184,RookScarlet11,1220,-,-,-,2,3,67%,33%,-,27 Jun 2017,27 Sep 2017,23:11
3185,ShaunCG,1220,-,-,-,1,2,100%,-,-,08 Oct 2015,27 Sep 2017,23:11
3186,IDontLikeYou,1220,-,-,-,2,2,50%,-,50%,07 Apr 2017,27 Sep 2017,23:11
3187,Codex,1220,-,-,-,1,2,50%,-,50%,18 Oct 2015,27 Sep 2017,23:11
3188,NiRox,1220,-,-,-,1,2,-,-,100%,19 Oct 2015,27 Sep 2017,23:11
3189,NegroMan,1220,-,-,-,2,2,-,-,100%,17 Jun 2017,27 Sep 2017,23:11
3190,Dandy Lion,1220,-,-,-,1,1,100%,-,-,11 Oct 2015,27 Sep 2017,23:11
3191,Cash at Folsom,1220,-,-,-,1,1,100%,-,-,13 Oct 2015,27 Sep 2017,23:11
3192,Max57891,1220,-,-,-,1,1,100%,-,-,25 Jan 2017,27 Sep 2017,23:11
3193,Sparks,1220,-,-,-,1,1,100%,-,-,13 Oct 2015,27 Sep 2017,23:11
3194,LeahB,1220,-,-,-,1,1,100%,-,-,13 Oct 2015,27 Sep 2017,23:11
3195,Contigo,1220,-,-,-,1,1,100%,-,-,14 Oct 2015,27 Sep 2017,23:11
3196,marcotzukini,1219,13,7,1,26,37,76%,-,24%,22 Oct 2015,27 Sep 2017,23:11
3197,Joalaco24,1219,12,-,1,3,23,96%,4%,-,31 Mar 2016,27 Sep 2017,23:11
3198,LowLight,1219,10,6,6,6,39,92%,5%,3%,24 Apr 2016,27 Sep 2017,23:11
3199,NATO forces,1219,6,4,3,1,21,90%,-,10%,25 Nov 2015,27 Sep 2017,23:11
3200,Arnab,1219,6,3,5,13,27,74%,11%,15%,28 Aug 2016,27 Sep 2017,23:11
3201,Snarley88,1219,5,1,-,2,11,64%,9%,27%,03 Sep 2016,27 Sep 2017,23:11
3202,Sheriffjoe,1219,4,3,2,2,16,56%,6%,38%,26 Oct 2015,27 Sep 2017,23:11
3203,Dzeff,1219,4,1,-,2,10,60%,30%,10%,16 Aug 2016,27 Sep 2017,23:11
3204,muskrat,1219,3,3,1,1,9,89%,11%,-,17 Oct 2015,27 Sep 2017,23:11
3205,BeebZ89,1219,3,1,2,8,16,69%,31%,-,08 Apr 2016,27 Sep 2017,23:11
3206,Code Panther,1219,3,1,-,4,8,63%,25%,13%,15 Oct 2015,27 Sep 2017,23:11
3207,J Cill,1219,2,6,2,10,25,60%,12%,28%,02 Sep 2016,27 Sep 2017,23:11
3208,CockZilla,1219,2,3,2,2,10,90%,-,10%,19 Aug 2016,27 Sep 2017,23:11
3209,GingerNinja314,1219,2,3,-,7,15,87%,-,13%,04 Nov 2015,27 Sep 2017,23:11
3210,Brainsaysyes,1219,2,1,1,4,9,78%,-,22%,18 Jan 2016,27 Sep 2017,23:11
3211,ChiefTripodBear,1219,2,1,-,2,5,80%,20%,-,03 Jan 2017,27 Sep 2017,23:11
3212,Oliveeggs,1219,1,6,3,5,21,86%,14%,-,01 Dec 2016,27 Sep 2017,23:11
3213,Ismagon,1219,1,5,7,28,52,52%,31%,17%,25 Oct 2015,27 Sep 2017,23:11
3214,Slutz,1219,1,4,2,6,18,67%,11%,22%,05 Jan 2016,27 Sep 2017,23:11
3215,JetMedicine,1219,1,2,-,3,9,67%,33%,-,18 Nov 2015,27 Sep 2017,23:11
3216,W4rD4ddy,1219,1,2,-,2,6,83%,17%,-,27 Jun 2017,27 Sep 2017,23:11
3217,Nofaceless,1219,1,2,-,2,4,75%,-,25%,28 Oct 2015,27 Sep 2017,23:11
3218,King of Hearts,1219,1,-,2,1,9,78%,11%,11%,22 Oct 2015,27 Sep 2017,23:11
3219,Dasbooot,1219,1,-,-,1,4,75%,25%,-,15 Sep 2017,27 Sep 2017,23:11
3220,Boredstoner420,1219,1,-,-,1,3,67%,-,33%,30 May 2017,27 Sep 2017,23:11
3221,dw82,1219,-,2,-,2,3,100%,-,-,24 Jan 2016,27 Sep 2017,23:11
3222,Dabee,1219,-,1,1,1,5,80%,20%,-,30 Jul 2017,27 Sep 2017,23:11
3223,M4DM4RI4,1219,-,1,-,2,6,50%,50%,-,31 Aug 2016,27 Sep 2017,23:11
3224,Zillah,1219,-,1,-,2,4,75%,25%,-,23 Jul 2016,27 Sep 2017,23:11
3225,tedtermite,1219,-,1,-,1,4,25%,-,75%,02 Nov 2015,27 Sep 2017,23:11
3226,WavyGravy,1219,-,1,-,2,3,100%,-,-,20 Dec 2015,27 Sep 2017,23:11
3227,SergeantFTC,1219,-,1,-,2,3,67%,33%,-,22 Nov 2015,27 Sep 2017,23:11
3228,beano904,1219,-,-,1,2,9,56%,-,44%,19 Dec 2016,27 Sep 2017,23:11
3229,MrBallz,1219,-,-,1,1,1,-,100%,-,15 Sep 2017,27 Sep 2017,23:11
3230,Mcompany,1219,-,-,-,2,4,75%,-,25%,12 Dec 2016,27 Sep 2017,23:11
3231,raoul,1219,-,-,-,1,3,33%,67%,-,15 Oct 2015,27 Sep 2017,23:11
3232,willabees,1218,9,-,-,1,16,75%,19%,6%,18 Jul 2016,27 Sep 2017,23:11
3233,Hippington,1218,4,3,1,9,16,75%,25%,-,17 Oct 2015,27 Sep 2017,23:11
3234,trajan,1218,4,1,-,1,6,83%,17%,-,21 Feb 2017,27 Sep 2017,23:11
3235,Victuoso,1218,4,-,1,11,15,67%,33%,-,29 Oct 2015,27 Sep 2017,23:11
3236,Denhoof,1218,3,1,-,2,13,62%,-,38%,24 Oct 2015,27 Sep 2017,23:11
3237,Abno525,1218,2,4,5,1,19,84%,11%,5%,14 Jan 2017,27 Sep 2017,23:11
3238,Abdiel,1218,2,1,-,5,9,67%,22%,11%,23 Sep 2016,27 Sep 2017,23:11
3239,emmalouise,1218,1,6,8,17,43,72%,16%,12%,24 Oct 2015,27 Sep 2017,23:11
3240,Judyoga,1218,1,3,2,1,12,83%,8%,8%,03 Mar 2017,27 Sep 2017,23:11
3241,Glikker,1218,1,1,-,2,5,80%,20%,-,18 Oct 2015,27 Sep 2017,23:11
3242,apomictica,1218,1,-,2,2,7,57%,14%,29%,12 Jan 2016,27 Sep 2017,23:11
3243,SanTechnik,1218,1,-,-,2,6,50%,33%,17%,16 Sep 2016,27 Sep 2017,23:11
3244,KishanPatel,1218,1,-,-,2,3,67%,33%,-,18 Apr 2016,27 Sep 2017,23:11
3245,Vernea,1218,1,-,-,1,3,33%,67%,-,02 Dec 2015,27 Sep 2017,23:11
3246,dahudsonjags,1218,1,-,-,2,2,50%,50%,-,26 Dec 2015,27 Sep 2017,23:11
3247,Arkanni,1218,-,2,6,19,35,29%,26%,46%,17 Apr 2016,27 Sep 2017,23:11
3248,j0n0,1218,-,2,2,5,22,73%,23%,5%,02 Aug 2016,27 Sep 2017,23:11
3249,Jasonite,1218,-,2,-,1,5,60%,20%,20%,17 Jan 2016,27 Sep 2017,23:11
3250,Drab,1218,-,1,2,4,10,60%,10%,30%,16 Oct 2015,27 Sep 2017,23:11
3251,Daniel2231,1218,-,1,2,4,8,38%,38%,25%,09 Jan 2017,27 Sep 2017,23:11
3252,crankshaft,1218,-,1,1,1,11,82%,9%,9%,05 Jul 2016,27 Sep 2017,23:11
3253,Delucks,1218,-,1,-,2,5,60%,20%,20%,16 Oct 2015,27 Sep 2017,23:11
3254,Revo,1218,-,1,-,2,3,-,100%,-,06 Nov 2015,27 Sep 2017,23:11
3255,Cubik,1218,-,1,-,1,2,100%,-,-,18 Oct 2015,27 Sep 2017,23:11
3256,Torden,1218,-,-,-,4,4,100%,-,-,15 Nov 2015,27 Sep 2017,23:11
3257,Kirkki,1218,-,-,-,1,4,50%,25%,25%,07 Oct 2015,27 Sep 2017,23:11
3258,Aarsjef,1218,-,-,-,1,4,25%,-,75%,22 Oct 2015,27 Sep 2017,23:11
3259,HaDeZs,1218,-,-,-,2,4,25%,25%,50%,20 Oct 2015,27 Sep 2017,23:11
3260,Realyser,1218,-,-,-,1,2,100%,-,-,26 Dec 2015,27 Sep 2017,23:11
3261,Lenore,1218,-,-,-,1,1,100%,-,-,10 Oct 2015,27 Sep 2017,23:11
3262,Krebward Mos Zef,1217,10,8,1,24,35,66%,9%,26%,14 Oct 2015,27 Sep 2017,23:11
