rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
7983,AFunBlobfish,1099,-,-,-,3,3,-,-,100%,06 Aug 2016,30 Sep 2017,18:11
7984,thebonaz,1099,-,-,-,2,2,-,-,100%,30 Mar 2017,30 Sep 2017,18:11
7985,Dara,1099,-,-,-,1,1,-,-,100%,09 Mar 2017,30 Sep 2017,18:11
7986,Jezuzlizard420,1098,3,1,3,10,21,57%,33%,10%,31 Jan 2017,30 Sep 2017,18:11
7987,John Snow,1098,3,-,-,3,6,50%,33%,17%,20 Mar 2016,30 Sep 2017,18:11
7988,Schoeche,1098,1,1,3,5,11,55%,9%,36%,09 Jan 2017,30 Sep 2017,18:11
7989,Canadian Cadet,1098,1,1,2,8,11,55%,18%,27%,19 Jan 2016,30 Sep 2017,18:11
7990,pj43,1098,1,1,1,10,20,55%,45%,-,16 Oct 2015,30 Sep 2017,18:11
7991,VonMidnight,1098,1,-,3,5,19,63%,32%,5%,05 Jan 2016,30 Sep 2017,18:11
7992,Dannehkins,1098,1,-,-,3,8,50%,38%,13%,20 Sep 2016,30 Sep 2017,18:11
7993,K4ution,1098,1,-,-,2,5,20%,20%,60%,07 Oct 2015,30 Sep 2017,18:11
7994,Roboze,1098,-,1,-,4,7,57%,43%,-,16 Oct 2015,30 Sep 2017,18:11
7995,NathanAllen,1098,-,-,1,3,4,25%,50%,25%,19 Apr 2016,30 Sep 2017,18:11
7996,iamNoblex,1098,-,-,-,7,8,38%,13%,50%,25 Aug 2015,30 Sep 2017,18:11
7997,bambam4932,1098,-,-,-,5,8,13%,88%,-,25 Sep 2016,30 Sep 2017,18:11
7998,Xx_360Gamer_xX,1098,-,-,-,2,8,-,-,100%,01 May 2016,30 Sep 2017,18:11
7999,Hansvertrou,1098,-,-,-,4,7,29%,71%,-,24 Nov 2015,30 Sep 2017,18:11
8000,Chisanamono,1098,-,-,-,2,6,-,17%,83%,14 Nov 2015,30 Sep 2017,18:11
8001,Chrismark,1098,-,-,-,4,5,40%,20%,40%,06 Oct 2015,30 Sep 2017,18:11
8002,RotenOrb,1098,-,-,-,3,5,20%,20%,60%,22 Oct 2015,30 Sep 2017,18:11
8003,Dnsnsihna,1098,-,-,-,4,4,100%,-,-,14 Mar 2017,30 Sep 2017,18:11
8004,SalubriWarrior,1098,-,-,-,2,4,-,25%,75%,25 Dec 2016,30 Sep 2017,18:11
8005,HeyThere95,1098,-,-,-,4,4,-,-,100%,27 Oct 2016,30 Sep 2017,18:11
8006,kimcoye,1097,11,20,15,56,133,68%,29%,3%,14 Oct 2015,30 Sep 2017,18:11
8007,Capt Whistler,1097,9,4,5,31,54,72%,22%,6%,22 Oct 2015,30 Sep 2017,18:11
8008,Tookabees,1097,7,10,3,50,68,49%,49%,3%,06 Nov 2015,30 Sep 2017,18:11
8009,_dez,1097,4,3,1,8,35,34%,46%,20%,21 Nov 2015,30 Sep 2017,18:11
8010,tarzan00707,1097,4,3,1,11,24,63%,38%,-,06 Dec 2015,30 Sep 2017,18:11
8011,OG_Javi7,1097,3,3,1,5,23,35%,9%,57%,29 Feb 2016,30 Sep 2017,18:11
8012,PussySnorkel,1097,3,2,1,7,17,71%,18%,12%,26 Oct 2015,30 Sep 2017,18:11
8013,Chariot Rider,1097,2,6,2,10,38,74%,24%,3%,23 Oct 2015,30 Sep 2017,18:11
8014,NacNac,1097,2,3,6,2,15,80%,13%,7%,25 Oct 2015,30 Sep 2017,18:11
8015,Herpington123,1097,2,-,2,5,20,20%,20%,60%,30 Oct 2015,30 Sep 2017,18:11
8016,McSidious,1097,1,3,1,5,19,58%,32%,11%,29 Jan 2017,30 Sep 2017,18:11
8017,LieutenantKetchup,1097,1,-,2,4,8,75%,13%,13%,02 Dec 2016,30 Sep 2017,18:11
8018,Zark,1097,-,1,3,11,16,63%,19%,19%,16 Oct 2015,30 Sep 2017,18:11
8019,Captain Kal,1097,-,-,2,4,10,30%,20%,50%,20 Oct 2015,30 Sep 2017,18:11
8020,RainingLime,1097,-,-,1,2,5,40%,60%,-,15 Oct 2015,30 Sep 2017,18:11
8021,Gillespie 123,1097,-,-,1,2,5,20%,-,80%,05 Mar 2017,30 Sep 2017,18:11
8022,Brycem68,1097,-,-,-,3,7,43%,-,57%,14 Feb 2016,30 Sep 2017,18:11
8023,Pedanticfuck,1097,-,-,-,2,5,-,60%,40%,25 Jun 2017,30 Sep 2017,18:11
8024,Nova82,1097,-,-,-,2,4,-,75%,25%,15 Mar 2016,30 Sep 2017,18:11
8025,x412jn,1097,-,-,-,1,2,50%,-,50%,22 Aug 2016,30 Sep 2017,18:11
8026,Cthulhu,1097,-,-,-,2,2,-,50%,50%,13 Oct 2015,30 Sep 2017,18:11
8027,Demonicking,1097,-,-,-,1,1,-,-,100%,01 Sep 2016,30 Sep 2017,18:11
8028,ApolloSG,1097,-,-,-,1,1,-,-,100%,14 Jul 2016,30 Sep 2017,18:11
8029,Zenoxaga,1096,7,3,1,11,29,76%,21%,3%,18 Oct 2015,30 Sep 2017,18:11
8030,Wyldewood,1096,4,4,2,7,18,72%,22%,6%,23 Oct 2015,30 Sep 2017,18:11
8031,Shkafec,1096,4,3,-,2,10,80%,10%,10%,02 Feb 2017,30 Sep 2017,18:11
8032,Frothy,1096,3,5,-,5,28,43%,4%,54%,18 Feb 2017,30 Sep 2017,18:11
8033,GustaVladimir,1096,2,1,1,2,13,54%,-,46%,16 Feb 2017,30 Sep 2017,18:11
8034,nikoshak,1096,1,1,-,2,9,22%,33%,44%,05 Dec 2015,30 Sep 2017,18:11
8035,Jekyl,1096,1,-,-,4,5,20%,20%,60%,30 Aug 2016,30 Sep 2017,18:11
8036,Taykamant,1096,1,-,-,2,3,33%,-,67%,19 Oct 2015,30 Sep 2017,18:11
8037,hand2261,1096,-,1,-,3,11,36%,9%,55%,19 Oct 2015,30 Sep 2017,18:11
8038,Halquinney,1096,-,1,-,3,5,40%,20%,40%,15 Oct 2015,30 Sep 2017,18:11
8039,Taigastyle,1096,-,-,3,5,17,24%,29%,47%,14 Oct 2015,30 Sep 2017,18:11
8040,silgnia,1096,-,-,-,3,7,-,86%,14%,14 Feb 2016,30 Sep 2017,18:11
8041,OhTannenbaum,1096,-,-,-,4,6,17%,83%,-,24 Dec 2016,30 Sep 2017,18:11
8042,AquaHombre,1096,-,-,-,2,5,-,80%,20%,05 Jan 2017,30 Sep 2017,18:11
8043,TheJoker00,1096,-,-,-,3,5,-,-,100%,30 Aug 2016,30 Sep 2017,18:11
8044,SWAG,1096,-,-,-,2,5,-,-,100%,15 Oct 2015,30 Sep 2017,18:11
8045,TheWrathMenace,1096,-,-,-,2,2,-,-,100%,28 Feb 2016,30 Sep 2017,18:11
8046,Yungling,1096,-,-,-,2,2,-,-,100%,18 Aug 2015,30 Sep 2017,18:11
8047,SenpaiDeoxys,1096,-,-,-,1,2,-,100%,-,05 Dec 2015,30 Sep 2017,18:11
8048,Martyn,1095,3,2,2,12,18,61%,33%,6%,25 Jul 2016,30 Sep 2017,18:11
8049,Hunterkhammer,1095,3,2,-,3,9,78%,-,22%,18 Oct 2015,30 Sep 2017,18:11
8050,The King,1095,2,2,2,5,23,61%,9%,30%,16 Oct 2015,30 Sep 2017,18:11
8051,LhanMei,1095,2,-,2,3,9,56%,22%,22%,22 Oct 2015,30 Sep 2017,18:11
8052,Chuma,1095,2,-,1,4,9,56%,22%,22%,22 Oct 2015,30 Sep 2017,18:11
8053,DoctorRhinta,1095,2,-,-,7,11,27%,9%,64%,08 Jun 2016,30 Sep 2017,18:11
8054,hadilaaa,1095,1,1,2,5,13,69%,23%,8%,16 Oct 2015,30 Sep 2017,18:11
8055,FB WIGGLES,1095,1,1,-,2,4,50%,-,50%,15 Oct 2015,30 Sep 2017,18:11
8056,Jeffmagma,1095,1,-,-,4,16,31%,38%,31%,18 Nov 2015,30 Sep 2017,18:11
8057,jbcrash,1095,1,-,-,6,9,56%,33%,11%,27 Dec 2015,30 Sep 2017,18:11
8058,Bossofwar,1095,1,-,-,3,4,25%,-,75%,14 Dec 2016,30 Sep 2017,18:11
8059,TemporalSpartan,1095,-,1,-,3,4,50%,50%,-,29 Mar 2016,30 Sep 2017,18:11
8060,Vorseman,1095,-,-,-,4,7,14%,29%,57%,04 Nov 2015,30 Sep 2017,18:11
8061,V1rUs,1095,-,-,-,2,6,-,33%,67%,20 Oct 2015,30 Sep 2017,18:11
8062,SubterOrgy,1095,-,-,-,3,5,20%,20%,60%,23 Dec 2015,30 Sep 2017,18:11
8063,TheZachMan,1095,-,-,-,3,5,-,20%,80%,21 Oct 2015,30 Sep 2017,18:11
8064,tevius,1095,-,-,-,2,4,-,25%,75%,31 Aug 2016,30 Sep 2017,18:11
8065,Bruce Norris,1095,-,-,-,3,3,-,-,100%,23 Jul 2016,30 Sep 2017,18:11
8066,Admiral AR,1095,-,-,-,2,3,-,-,100%,05 Sep 2015,30 Sep 2017,18:11
8067,Giaddon,1095,-,-,-,2,2,-,100%,-,14 Oct 2015,30 Sep 2017,18:11
8068,PeRmaFrost M00n,1095,-,-,-,2,2,-,-,100%,31 Dec 2016,30 Sep 2017,18:11
8069,dazwol,1094,4,2,-,2,15,40%,7%,53%,14 Jun 2016,30 Sep 2017,18:11
8070,Brad,1094,2,1,-,7,11,27%,36%,36%,14 Oct 2015,30 Sep 2017,18:11
8071,SakeMW,1094,2,-,-,8,11,27%,27%,45%,16 Oct 2015,30 Sep 2017,18:11
8072,gamesovermind,1094,1,7,-,8,16,69%,13%,19%,15 Oct 2015,30 Sep 2017,18:11
8073,ElGogurto,1094,1,-,2,2,13,54%,15%,31%,16 Oct 2015,30 Sep 2017,18:11
8074,baconblaster2,1094,1,-,1,2,14,36%,14%,50%,18 Mar 2016,30 Sep 2017,18:11
8075,General Zero,1094,1,-,-,7,28,29%,68%,4%,06 Apr 2016,30 Sep 2017,18:11
8076,F3str0,1094,1,-,-,4,20,20%,5%,75%,17 Mar 2016,30 Sep 2017,18:11
8077,dexter_ita,1094,1,-,-,2,7,14%,-,86%,25 Oct 2015,30 Sep 2017,18:11
8078,m00se420,1094,-,2,2,2,10,30%,40%,30%,22 Oct 2015,30 Sep 2017,18:11
8079,sadsajetom,1094,-,2,1,3,7,43%,14%,43%,06 Aug 2016,30 Sep 2017,18:11
8080,jaggernaut,1094,-,1,-,3,5,60%,40%,-,29 Feb 2016,30 Sep 2017,18:11
8081,shadowj5555,1094,-,-,2,3,13,69%,15%,15%,20 Oct 2015,30 Sep 2017,18:11
8082,Jared10,1094,-,-,1,3,4,25%,-,75%,26 Jan 2016,30 Sep 2017,18:11
8083,Titus_YS,1094,-,-,-,2,9,-,-,100%,26 Mar 2017,30 Sep 2017,18:11
8084,Voldar,1094,-,-,-,2,4,25%,25%,50%,20 Nov 2015,30 Sep 2017,18:11
8085,2Blu4U,1094,-,-,-,2,4,-,25%,75%,13 Nov 2015,30 Sep 2017,18:11
8086,RAELRYDER,1094,-,-,-,2,3,33%,33%,33%,10 Jan 2017,30 Sep 2017,18:11
8087,ilyoTheHorrid,1094,-,-,-,2,3,-,-,100%,22 Jul 2016,30 Sep 2017,18:11
8088,DCoff,1094,-,-,-,2,2,-,50%,50%,16 Oct 2015,30 Sep 2017,18:11
8089,CookieB0i,1094,-,-,-,2,2,-,-,100%,27 Aug 2016,30 Sep 2017,18:11
8090,Haydendvs,1094,-,-,-,2,2,-,-,100%,12 Jun 2016,30 Sep 2017,18:11
8091,Ticlon,1094,-,-,-,2,2,-,50%,50%,21 Oct 2015,30 Sep 2017,18:11
8092,ferro,1093,4,3,1,3,12,67%,8%,25%,16 Sep 2016,30 Sep 2017,18:11
8093,Qtpi,1093,2,5,8,26,55,69%,15%,16%,11 Oct 2015,30 Sep 2017,18:11
8094,Tradition252,1093,2,1,1,4,18,33%,17%,50%,18 Oct 2015,30 Sep 2017,18:11
8095,OlFisticuffs,1093,1,2,1,5,18,56%,28%,17%,25 Apr 2016,30 Sep 2017,18:11
8096,Paulpwns,1093,1,-,2,11,13,38%,38%,23%,24 Jul 2016,30 Sep 2017,18:11
8097,TheNoob333,1093,1,-,2,2,6,50%,17%,33%,16 Apr 2016,30 Sep 2017,18:11
8098,Mr Chucklez,1093,-,1,1,2,7,43%,-,57%,16 Oct 2015,30 Sep 2017,18:11
8099,Resnim,1093,-,1,-,5,7,57%,14%,29%,24 Oct 2015,30 Sep 2017,18:11
8100,henghao lee,1093,-,-,3,2,16,19%,44%,38%,14 Nov 2015,30 Sep 2017,18:11
8101,Spartanomega,1093,-,-,2,2,5,20%,-,80%,17 Oct 2015,30 Sep 2017,18:11
8102,YourBasesRUs,1093,-,-,-,4,16,-,31%,69%,31 Oct 2015,30 Sep 2017,18:11
8103,Cryoknight,1093,-,-,-,4,6,17%,67%,17%,22 Aug 2016,30 Sep 2017,18:11
8104,OnionMaster03,1093,-,-,-,2,6,-,33%,67%,16 Oct 2015,30 Sep 2017,18:11
8105,BFX jack,1093,-,-,-,2,6,-,17%,83%,15 Mar 2016,30 Sep 2017,18:11
8106,Monkey456,1093,-,-,-,3,4,50%,-,50%,07 Apr 2017,30 Sep 2017,18:11
8107,Sadasu,1093,-,-,-,2,3,-,-,100%,29 Oct 2015,30 Sep 2017,18:11
8108,Renato01981,1093,-,-,-,2,3,-,67%,33%,14 Oct 2015,30 Sep 2017,18:11
8109,Ethics Gradient,1092,4,-,-,7,11,64%,27%,9%,26 Oct 2015,30 Sep 2017,18:11
8110,FoxCurl,1092,2,2,1,18,21,57%,19%,24%,31 Aug 2015,30 Sep 2017,18:11
8111,crazifyngers,1092,2,-,-,2,6,50%,17%,33%,12 Mar 2016,30 Sep 2017,18:11
8112,FootballMann06,1092,1,5,6,6,27,56%,19%,26%,04 Feb 2017,30 Sep 2017,18:11
8113,Derrythe,1092,1,1,-,2,5,40%,-,60%,15 Oct 2015,30 Sep 2017,18:11
8114,drkillswitch,1092,1,-,1,2,8,25%,13%,63%,18 Oct 2015,30 Sep 2017,18:11
8115,pato_______,1092,-,1,3,4,15,47%,7%,47%,14 Oct 2015,30 Sep 2017,18:11
8116,Tom1989,1092,-,1,-,2,6,50%,-,50%,15 Mar 2016,30 Sep 2017,18:11
8117,0blivion,1092,-,-,1,4,11,55%,18%,27%,23 Oct 2015,30 Sep 2017,18:11
8118,JamesDanger,1092,-,-,1,3,8,63%,-,38%,21 Jul 2016,30 Sep 2017,18:11
8119,OtakuPanda,1092,-,-,1,2,6,17%,17%,67%,26 Feb 2017,30 Sep 2017,18:11
8120,RepRyan,1092,-,-,1,2,4,25%,50%,25%,29 Mar 2017,30 Sep 2017,18:11
8121,SeanS,1092,-,-,-,1,10,10%,10%,80%,27 Apr 2016,30 Sep 2017,18:11
8122,narasimha,1092,-,-,-,2,3,-,67%,33%,08 Jun 2017,30 Sep 2017,18:11
8123,icebreak,1092,-,-,-,2,2,-,-,100%,19 Oct 2015,30 Sep 2017,18:11
8124,deep root,1091,3,1,-,4,14,29%,14%,57%,05 Apr 2016,30 Sep 2017,18:11
8125,Foxel,1091,2,-,-,2,7,29%,29%,43%,14 Nov 2015,30 Sep 2017,18:11
8126,fukuimataco,1091,1,2,-,2,7,43%,14%,43%,26 Feb 2016,30 Sep 2017,18:11
8127,Martin802,1091,1,1,1,2,16,25%,38%,38%,11 Nov 2015,30 Sep 2017,18:11
8128,tang,1091,1,1,-,4,18,28%,44%,28%,17 Oct 2015,30 Sep 2017,18:11
8129,CapOTex,1091,-,3,-,7,14,29%,-,71%,02 Feb 2017,30 Sep 2017,18:11
8130,Octavius,1091,-,2,2,7,15,40%,20%,40%,06 Sep 2016,30 Sep 2017,18:11
8131,soul eater1234,1091,-,1,-,3,10,20%,70%,10%,28 Sep 2016,30 Sep 2017,18:11
8132,KronosXXY,1091,-,1,-,3,9,33%,11%,56%,19 Oct 2015,30 Sep 2017,18:11
8133,HydroponicMoth,1091,-,1,-,3,6,33%,33%,33%,17 Oct 2015,30 Sep 2017,18:11
8134,Taheysmom,1091,-,-,3,4,10,50%,50%,-,01 Nov 2015,30 Sep 2017,18:11
8135,trip,1091,-,-,2,4,12,25%,33%,42%,29 Oct 2015,30 Sep 2017,18:11
8136,Kthomo,1091,-,-,-,2,8,25%,38%,38%,14 Feb 2016,30 Sep 2017,18:11
8137,JReilly,1091,-,-,-,3,6,-,33%,67%,22 Oct 2015,30 Sep 2017,18:11
8138,Ramadork,1091,-,-,-,1,6,-,-,100%,19 Feb 2016,30 Sep 2017,18:11
8139,Lloydy,1091,-,-,-,2,5,20%,20%,60%,11 Jan 2016,30 Sep 2017,18:11
8140,Groves89,1091,-,-,-,3,3,33%,33%,33%,06 Oct 2015,30 Sep 2017,18:11
8141,dovshmuel,1091,-,-,-,2,2,-,100%,-,19 Oct 2015,30 Sep 2017,18:11
8142,majed,1091,-,-,-,2,2,-,100%,-,18 Oct 2015,30 Sep 2017,18:11
8143,808Prime,1091,-,-,-,2,2,-,-,100%,08 Aug 2016,30 Sep 2017,18:11
8144,Stumbles,1090,4,1,2,21,29,55%,10%,34%,09 Jun 2016,30 Sep 2017,18:11
8145,Kraken,1090,3,-,2,5,13,54%,38%,8%,14 Oct 2015,30 Sep 2017,18:11
8146,PaulFrost,1090,1,4,2,5,20,50%,35%,15%,04 Dec 2015,30 Sep 2017,18:11
8147,Feygor,1090,1,-,1,4,7,43%,29%,29%,15 Oct 2015,30 Sep 2017,18:11
8148,Tacomiguel,1090,1,-,-,2,7,14%,-,86%,07 Aug 2016,30 Sep 2017,18:11
8149,Woot,1090,-,1,-,3,7,43%,43%,14%,28 Oct 2015,30 Sep 2017,18:11
8150,vanillaface2890,1090,-,-,2,2,12,67%,33%,-,07 Jul 2015,30 Sep 2017,18:11
8151,Pablos86,1090,-,-,1,3,7,57%,29%,14%,21 Feb 2017,30 Sep 2017,18:11
8152,Deathstroke2175,1090,-,-,-,2,9,-,22%,78%,30 Apr 2016,30 Sep 2017,18:11
8153,Kuya,1090,-,-,-,2,8,-,50%,50%,28 Oct 2015,30 Sep 2017,18:11
8154,nelsonu98,1090,-,-,-,2,6,-,-,100%,05 Jan 2016,30 Sep 2017,18:11
8155,dfine321,1090,-,-,-,2,2,-,-,100%,10 Jul 2017,30 Sep 2017,18:11
8156,kamatarru,1090,-,-,-,1,1,-,-,100%,12 Mar 2017,30 Sep 2017,18:11
8157,littleshoe,1089,3,1,2,8,15,47%,7%,47%,28 Nov 2016,30 Sep 2017,18:11
8158,Marcusw,1089,2,8,5,14,31,81%,13%,6%,26 Oct 2015,30 Sep 2017,18:11
8159,Eisenhammer,1089,2,1,-,2,7,43%,14%,43%,11 Jun 2016,30 Sep 2017,18:11
8160,omrit,1089,1,2,-,3,18,39%,6%,56%,02 Nov 2015,30 Sep 2017,18:11
8161,PK2015,1089,1,-,-,4,6,17%,17%,67%,06 Nov 2015,30 Sep 2017,18:11
8162,TheNeighbor,1089,1,-,-,3,5,60%,-,40%,24 Jul 2016,30 Sep 2017,18:11
8163,Dookmariot,1089,-,2,-,3,9,56%,11%,33%,31 Oct 2015,30 Sep 2017,18:11
8164,jaha,1089,-,1,-,7,9,44%,22%,33%,08 Sep 2016,30 Sep 2017,18:11
8165,LordQoenz,1089,-,-,1,2,3,-,33%,67%,17 Oct 2015,30 Sep 2017,18:11
8166,JoshFTL,1089,-,-,-,3,4,25%,25%,50%,30 Sep 2015,30 Sep 2017,18:11
8167,Aaax,1089,-,-,-,2,2,-,-,100%,30 Dec 2015,30 Sep 2017,18:11
8168,JuicyBacon,1089,-,-,-,2,2,-,-,100%,21 Oct 2015,30 Sep 2017,18:11
8169,Derick Anderson,1088,1,2,1,6,43,28%,33%,40%,24 Jan 2017,30 Sep 2017,18:11
8170,ATShields934,1088,1,1,-,2,5,60%,-,40%,19 Oct 2015,30 Sep 2017,18:11
8171,Ghass91,1088,1,-,-,9,18,39%,28%,33%,20 Oct 2015,30 Sep 2017,18:11
8172,Siavashtaj,1088,-,1,1,2,12,58%,17%,25%,24 Jun 2016,30 Sep 2017,18:11
8173,jm93,1088,-,-,1,4,10,20%,20%,60%,16 Oct 2015,30 Sep 2017,18:11
8174,ToxicB17,1088,-,-,-,2,5,-,-,100%,19 Oct 2015,30 Sep 2017,18:11
8175,SlickCat,1088,-,-,-,3,4,25%,-,75%,18 Mar 2016,30 Sep 2017,18:11
8176,Bubbet,1088,-,-,-,2,4,-,-,100%,25 Oct 2016,30 Sep 2017,18:11
8177,CMacenzie,1088,-,-,-,2,4,-,-,100%,07 Jul 2016,30 Sep 2017,18:11
8178,WhaelFall,1088,-,-,-,2,3,-,33%,67%,27 Jul 2016,30 Sep 2017,18:11
8179,Gelyos,1088,-,-,-,2,2,-,-,100%,21 Oct 2015,30 Sep 2017,18:11
8180,Macarena,1088,-,-,-,2,2,-,-,100%,21 Oct 2015,30 Sep 2017,18:11
8181,Pajamazon,1087,6,4,4,33,40,68%,30%,3%,15 Apr 2017,30 Sep 2017,18:11
8182,Leolegend,1087,6,2,1,14,26,42%,42%,15%,15 Oct 2015,30 Sep 2017,18:11
8183,Betorocks,1087,4,3,1,29,42,50%,31%,19%,18 Feb 2016,30 Sep 2017,18:11
8184,BrettieG,1087,3,3,4,16,26,65%,27%,8%,16 Jan 2016,30 Sep 2017,18:11
8185,UnrealCJS,1087,2,3,-,8,14,43%,7%,50%,21 Dec 2015,30 Sep 2017,18:11
8186,Mikeman,1087,2,1,-,2,20,40%,15%,45%,12 Dec 2015,30 Sep 2017,18:11
8187,Jeff789,1087,-,-,2,8,19,5%,37%,58%,16 Oct 2015,30 Sep 2017,18:11
8188,Sir Alonne,1087,-,-,1,4,15,7%,27%,67%,26 Oct 2015,30 Sep 2017,18:11
8189,Hoggster,1087,-,-,1,9,10,40%,50%,10%,04 Nov 2015,30 Sep 2017,18:11
8190,Maxwell1831,1087,-,-,1,5,6,17%,-,83%,04 Mar 2017,30 Sep 2017,18:11
8191,dlopezpi,1087,-,-,1,2,4,25%,-,75%,02 Nov 2015,30 Sep 2017,18:11
8192,Buccaneer88,1087,-,-,-,5,8,38%,38%,25%,21 Feb 2016,30 Sep 2017,18:11
8193,DonRh,1087,-,-,-,4,7,14%,43%,43%,16 Oct 2015,30 Sep 2017,18:11
8194,Veronick,1087,-,-,-,3,6,-,50%,50%,04 Aug 2017,30 Sep 2017,18:11
8195,N64211319,1087,-,-,-,2,4,-,25%,75%,05 Jul 2016,30 Sep 2017,18:11
8196,dylansley,1087,-,-,-,3,3,-,67%,33%,19 Dec 2015,30 Sep 2017,18:11
8197,Sirisausar,1087,-,-,-,2,2,-,-,100%,21 Jan 2016,30 Sep 2017,18:11
8198,Telemitry,1086,8,4,2,14,34,76%,18%,6%,21 Oct 2015,30 Sep 2017,18:11
8199,RhaegoMyEggo,1086,6,2,3,14,31,58%,29%,13%,24 Oct 2015,30 Sep 2017,18:11
8200,Theadrln,1086,4,3,6,33,34,65%,29%,6%,31 Oct 2015,30 Sep 2017,18:11
8201,Daveandemma,1086,3,1,3,10,19,47%,42%,11%,24 Jan 2016,30 Sep 2017,18:11
8202,Jared228,1086,2,1,-,17,36,44%,53%,3%,18 Oct 2015,30 Sep 2017,18:11
8203,Brennon_A,1086,1,4,-,16,23,39%,22%,39%,17 Oct 2015,30 Sep 2017,18:11
8204,divspirit,1086,1,4,-,10,11,45%,9%,45%,17 Oct 2015,30 Sep 2017,18:11
8205,Astilaric,1086,1,-,-,4,18,22%,17%,61%,10 Nov 2015,30 Sep 2017,18:11
8206,MRT466,1086,1,-,-,2,13,46%,23%,31%,05 Jun 2017,30 Sep 2017,18:11
8207,United Industries,1086,-,3,1,7,11,55%,9%,36%,11 Dec 2015,30 Sep 2017,18:11
8208,inukshuk,1086,-,2,2,15,23,26%,26%,48%,15 Nov 2015,30 Sep 2017,18:11
8209,billybob22,1086,-,1,1,23,32,31%,53%,16%,17 Jun 2017,30 Sep 2017,18:11
8210,JoeTron,1086,-,1,1,4,6,33%,-,67%,25 Mar 2016,30 Sep 2017,18:11
8211,MrCyberTeddy,1086,-,1,-,4,12,42%,25%,33%,15 Nov 2016,30 Sep 2017,18:11
8212,WarMachine,1086,-,1,-,2,11,18%,27%,55%,17 Oct 2015,30 Sep 2017,18:11
8213,Ethanrodtan,1086,-,1,-,3,6,-,33%,67%,26 Dec 2016,30 Sep 2017,18:11
8214,Jaiden16,1086,-,-,1,2,8,25%,13%,63%,07 Apr 2017,30 Sep 2017,18:11
8215,ElectroBlueGuy,1086,-,-,-,3,8,-,13%,88%,14 Jan 2017,30 Sep 2017,18:11
8216,Batato,1086,-,-,-,2,6,17%,-,83%,08 Aug 2017,30 Sep 2017,18:11
8217,JonnyCreeper65,1086,-,-,-,3,4,-,25%,75%,19 Apr 2016,30 Sep 2017,18:11
8218,paastie,1086,-,-,-,2,4,-,-,100%,23 Dec 2015,30 Sep 2017,18:11
8219,Gerard Joling,1086,-,-,-,2,4,-,-,100%,19 Dec 2015,30 Sep 2017,18:11
8220,La Fin,1086,-,-,-,3,3,33%,33%,33%,01 Nov 2015,30 Sep 2017,18:11
8221,Ll3gy,1086,-,-,-,2,2,-,100%,-,10 Jan 2016,30 Sep 2017,18:11
8222,Laugh1ngGas,1085,3,3,7,15,35,69%,23%,9%,24 Nov 2016,30 Sep 2017,18:11
8223,savvouli,1085,2,7,9,23,94,77%,21%,2%,07 Dec 2015,30 Sep 2017,18:11
8224,Atheawesome,1085,2,1,1,7,22,32%,23%,45%,16 Oct 2015,30 Sep 2017,18:11
8225,dima1127,1085,2,1,-,2,8,38%,25%,38%,22 May 2016,30 Sep 2017,18:11
8226,Hiro_ZA,1085,2,-,-,2,10,30%,10%,60%,24 Dec 2015,30 Sep 2017,18:11
8227,OnyxSynergy,1085,1,2,1,4,23,39%,30%,30%,03 Sep 2016,30 Sep 2017,18:11
8228,Millboat,1085,1,1,2,12,25,56%,28%,16%,31 May 2017,30 Sep 2017,18:11
8229,BoochieGang,1085,-,2,-,10,10,-,-,100%,28 Sep 2016,30 Sep 2017,18:11
8230,Goneboy,1085,-,1,2,5,21,52%,24%,24%,25 Oct 2015,30 Sep 2017,18:11
8231,nanomemoco,1085,-,1,-,2,4,-,50%,50%,15 Nov 2015,30 Sep 2017,18:11
8232,Valleyforge,1085,-,-,1,3,11,18%,9%,73%,17 Oct 2015,30 Sep 2017,18:11
8233,awesomebenc99,1085,-,-,-,2,4,-,25%,75%,20 Oct 2015,30 Sep 2017,18:11
8234,Im Wayne Brady Bitch,1085,-,-,-,2,4,-,75%,25%,29 Dec 2015,30 Sep 2017,18:11
8235,Liglove,1085,-,-,-,3,4,-,50%,50%,24 Feb 2016,30 Sep 2017,18:11
8236,BorderReiver,1085,-,-,-,2,3,-,-,100%,07 Mar 2016,30 Sep 2017,18:11
8237,Troilus,1085,-,-,-,2,3,-,-,100%,01 Oct 2016,30 Sep 2017,18:11
8238,Jaredwheele,1085,-,-,-,3,3,-,-,100%,16 Oct 2015,30 Sep 2017,18:11
8239,Castill0,1085,-,-,-,2,3,-,67%,33%,03 Nov 2015,30 Sep 2017,18:11
8240,Jvail,1084,5,6,10,40,90,49%,14%,37%,24 Feb 2016,30 Sep 2017,18:11
8241,SlayBelle,1084,4,2,3,18,31,48%,13%,39%,17 Oct 2015,30 Sep 2017,18:11
8242,Sub Commander Arch,1084,2,1,1,11,35,34%,40%,26%,11 Dec 2015,30 Sep 2017,18:11
8243,Polybius99,1084,2,-,2,3,8,50%,-,50%,24 Oct 2015,30 Sep 2017,18:11
8244,ade6,1084,1,1,-,2,9,11%,22%,67%,15 Dec 2015,30 Sep 2017,18:11
8245,rmf_,1084,1,-,2,2,8,50%,25%,25%,01 Apr 2016,30 Sep 2017,18:11
