rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
2321,Cylence2pro,1251,9,16,9,53,100,65%,28%,7%,16 Oct 2015,25 Sep 2017,16:18
2322,Jadahub,1251,3,4,1,7,23,65%,17%,17%,16 Apr 2016,25 Sep 2017,16:18
2323,Roy Beer,1251,3,2,-,2,6,83%,17%,-,26 Jan 2016,25 Sep 2017,16:18
2324,nerfxxherder,1251,2,2,1,7,17,59%,12%,29%,23 Mar 2017,25 Sep 2017,16:18
2325,Skarro,1251,2,1,4,14,18,78%,22%,-,21 Oct 2015,25 Sep 2017,16:18
2326,Neuromancer,1251,2,1,1,1,5,80%,-,20%,22 Oct 2015,25 Sep 2017,16:18
2327,NFTY,1251,2,-,-,2,5,100%,-,-,19 Oct 2015,25 Sep 2017,16:18
2328,Comrade Andz,1251,1,4,1,1,9,78%,11%,11%,15 Oct 2015,25 Sep 2017,16:18
2329,Khal Renny,1251,1,2,-,6,10,80%,10%,10%,28 Oct 2015,25 Sep 2017,16:18
2330,Hoshi Mofongo,1251,1,2,-,1,4,75%,-,25%,06 Apr 2014,25 Sep 2017,16:18
2331,Ur mom,1251,1,1,1,1,10,50%,20%,30%,13 Nov 2015,25 Sep 2017,16:18
2332,ToeKneeGee,1251,1,1,-,1,3,67%,33%,-,13 Oct 2015,25 Sep 2017,16:18
2333,HipCactus,1251,-,3,2,1,7,100%,-,-,04 Aug 2016,25 Sep 2017,16:18
2334,StephenStark,1251,-,3,-,1,10,60%,10%,30%,04 Sep 2016,25 Sep 2017,16:18
2335,siamenock,1251,-,2,-,2,6,67%,17%,17%,20 Mar 2017,25 Sep 2017,16:18
2336,mat1g,1251,-,1,1,5,10,70%,10%,20%,26 Jan 2016,25 Sep 2017,16:18
2337,Xelasnewo,1251,-,1,1,1,6,33%,50%,17%,17 Oct 2015,25 Sep 2017,16:18
2338,tysler kebab,1251,-,1,1,1,4,50%,-,50%,24 Mar 2017,25 Sep 2017,16:18
2339,Erudistic,1251,-,1,1,1,3,100%,-,-,12 Apr 2016,25 Sep 2017,16:18
2340,Legendo,1251,-,1,-,2,2,50%,-,50%,27 Jan 2017,25 Sep 2017,16:18
2341,kron,1251,-,1,-,1,1,100%,-,-,07 Oct 2015,25 Sep 2017,16:18
2342,minico,1251,-,-,1,1,1,100%,-,-,26 Oct 2015,25 Sep 2017,16:18
2343,The_Jackal,1250,8,2,1,12,33,55%,12%,33%,16 Dec 2015,25 Sep 2017,16:18
2344,The M3dic,1250,6,8,4,32,42,76%,7%,17%,09 Nov 2015,25 Sep 2017,16:18
2345,Longshot,1250,6,3,-,1,11,91%,-,9%,20 Oct 2015,25 Sep 2017,16:18
2346,Yakov,1250,5,2,6,14,24,79%,-,21%,21 Oct 2015,25 Sep 2017,16:18
2347,GiGoofy,1250,4,6,4,6,22,86%,9%,5%,14 Nov 2015,25 Sep 2017,16:18
2348,WallSnopes,1250,4,4,-,1,12,100%,-,-,13 Oct 2015,25 Sep 2017,16:18
2349,bescareda,1250,4,2,1,1,9,100%,-,-,23 Oct 2015,25 Sep 2017,16:18
2350,boldsword,1250,4,-,1,4,9,100%,-,-,05 Aug 2016,25 Sep 2017,16:18
2351,Yatagarasu,1250,3,5,2,3,16,75%,13%,13%,18 Nov 2015,25 Sep 2017,16:18
2352,TallTyrion,1250,3,2,-,1,7,86%,-,14%,21 Oct 2015,25 Sep 2017,16:18
2353,ZabbenW,1250,3,-,-,1,6,83%,-,17%,14 Nov 2015,25 Sep 2017,16:18
2354,Hostile Bogey,1250,2,2,1,4,10,80%,20%,-,06 Jan 2017,25 Sep 2017,16:18
2355,Wartrukk462,1250,2,1,-,2,5,80%,-,20%,17 Nov 2015,25 Sep 2017,16:18
2356,T-zone,1250,2,1,-,1,4,75%,-,25%,17 Oct 2015,25 Sep 2017,16:18
2357,jjmocko,1250,2,-,-,2,5,80%,-,20%,19 Jan 2016,25 Sep 2017,16:18
2358,Luckymaster,1250,1,4,-,1,6,100%,-,-,20 Mar 2016,25 Sep 2017,16:18
2359,GaryLynn,1250,1,3,1,2,21,71%,14%,14%,27 May 2017,25 Sep 2017,16:18
2360,darthpotato,1250,1,3,-,7,11,73%,18%,9%,16 Oct 2015,25 Sep 2017,16:18
2361,Pantington,1250,1,2,2,1,10,60%,20%,20%,02 Nov 2015,25 Sep 2017,16:18
2362,mape97,1250,1,2,-,3,7,43%,-,57%,15 Oct 2015,25 Sep 2017,16:18
2363,Javierian1313,1250,1,1,-,1,3,67%,-,33%,19 Oct 2015,25 Sep 2017,16:18
2364,plpy,1250,1,-,-,1,3,33%,-,67%,14 Oct 2015,25 Sep 2017,16:18
2365,templar,1250,1,-,-,1,2,100%,-,-,05 Oct 2015,25 Sep 2017,16:18
2366,BugEater327,1250,-,1,-,1,6,83%,17%,-,22 Aug 2015,25 Sep 2017,16:18
2367,Bellamy,1250,-,1,-,1,3,33%,-,67%,17 Oct 2015,25 Sep 2017,16:18
2368,Matt Lees,1250,-,1,-,1,1,100%,-,-,05 Oct 2015,25 Sep 2017,16:18
2369,null,1250,-,-,1,2,4,100%,-,-,05 Oct 2015,25 Sep 2017,16:18
2370,Rameresin,1249,5,3,1,19,23,70%,26%,4%,18 Oct 2015,25 Sep 2017,16:18
2371,Iron Knight,1249,5,-,4,3,11,100%,-,-,10 Nov 2015,25 Sep 2017,16:18
2372,B0B3RT,1249,4,5,1,1,13,69%,-,31%,27 Feb 2017,25 Sep 2017,16:18
2373,Reckter,1249,3,3,-,1,14,86%,7%,7%,21 Apr 2016,25 Sep 2017,16:18
2374,xSCAPE,1249,2,-,1,3,6,67%,17%,17%,20 Oct 2015,25 Sep 2017,16:18
2375,JMarg,1249,2,-,-,3,6,67%,17%,17%,20 Oct 2015,25 Sep 2017,16:18
2376,Diode,1249,1,5,1,4,16,69%,19%,13%,09 Jan 2017,25 Sep 2017,16:18
2377,Theophilus,1249,1,4,4,8,15,73%,27%,-,16 Oct 2015,25 Sep 2017,16:18
2378,DC-Chaos,1249,1,2,2,2,10,50%,10%,40%,19 Jan 2016,25 Sep 2017,16:18
2379,Dead_Ghost,1249,1,2,2,1,9,89%,11%,-,20 Nov 2015,25 Sep 2017,16:18
2380,Horror,1249,1,2,1,5,9,89%,11%,-,24 Oct 2015,25 Sep 2017,16:18
2381,Vikray17,1249,1,1,3,7,10,70%,-,30%,18 Oct 2015,25 Sep 2017,16:18
2382,Raspvtin,1249,1,1,1,1,5,60%,40%,-,19 Nov 2015,25 Sep 2017,16:18
2383,coupler,1249,1,1,-,1,3,100%,-,-,30 Jul 2015,25 Sep 2017,16:18
2384,enigma2k,1249,1,1,-,1,2,100%,-,-,04 May 2015,25 Sep 2017,16:18
2385,EFGreenwalt,1249,1,-,1,1,5,100%,-,-,03 Sep 2016,25 Sep 2017,16:18
2386,Anselm Pabst,1249,1,-,1,1,3,67%,33%,-,16 Oct 2015,25 Sep 2017,16:18
2387,Clinchy,1249,1,-,-,2,15,53%,20%,27%,19 Jun 2016,25 Sep 2017,16:18
2388,Jramos,1249,-,2,1,1,4,75%,-,25%,24 Oct 2015,25 Sep 2017,16:18
2389,Kip_,1249,-,1,2,6,9,89%,11%,-,14 Oct 2015,25 Sep 2017,16:18
2390,GypsyToast,1249,-,1,1,7,11,55%,27%,18%,05 Apr 2017,25 Sep 2017,16:18
2391,SomeoneActually,1249,-,1,1,1,7,57%,-,43%,04 Jan 2016,25 Sep 2017,16:18
2392,Darcky,1249,-,1,1,3,5,80%,20%,-,16 Oct 2015,25 Sep 2017,16:18
2393,Alohaglide,1249,-,1,-,1,2,100%,-,-,08 Oct 2015,25 Sep 2017,16:18
2394,charris,1249,-,1,-,1,2,50%,50%,-,15 Jun 2016,25 Sep 2017,16:18
2395,W4rden,1249,-,1,-,1,1,100%,-,-,21 Mar 2016,25 Sep 2017,16:18
2396,StormieTheSaus,1249,-,-,4,4,8,88%,-,13%,18 Dec 2015,25 Sep 2017,16:18
2397,Tricklebank,1249,-,-,1,3,3,100%,-,-,03 Nov 2015,25 Sep 2017,16:18
2398,Infinite999,1248,12,4,3,8,27,78%,4%,19%,17 Oct 2015,25 Sep 2017,16:18
2399,Tachybradyman,1248,8,2,3,34,38,74%,18%,8%,28 Oct 2015,25 Sep 2017,16:18
2400,Piker,1248,8,2,3,12,28,75%,21%,4%,10 Feb 2016,25 Sep 2017,16:18
2401,Etristram,1248,6,4,-,13,22,68%,14%,18%,05 Jan 2016,25 Sep 2017,16:18
2402,TheBigDaddy,1248,4,1,4,3,17,82%,-,18%,16 Oct 2015,25 Sep 2017,16:18
2403,RushifiedBA,1248,3,3,2,5,22,77%,18%,5%,03 Nov 2015,25 Sep 2017,16:18
2404,Pilfrid,1248,3,2,2,1,7,100%,-,-,20 Oct 2015,25 Sep 2017,16:18
2405,Blue Leader,1248,3,1,1,3,9,78%,22%,-,17 Oct 2015,25 Sep 2017,16:18
2406,Papa Smurf,1248,2,4,4,16,27,81%,19%,-,10 Apr 2016,25 Sep 2017,16:18
2407,leibniz,1248,2,1,-,2,5,100%,-,-,24 Oct 2015,25 Sep 2017,16:18
2408,LtPaco,1248,2,-,1,4,8,88%,13%,-,03 Nov 2015,25 Sep 2017,16:18
2409,lil lones,1248,2,-,1,2,5,80%,-,20%,05 Jan 2016,25 Sep 2017,16:18
2410,Vert84,1248,1,1,4,1,12,58%,25%,17%,16 Feb 2016,25 Sep 2017,16:18
2411,Steve,1248,1,1,-,1,3,67%,-,33%,17 Oct 2015,25 Sep 2017,16:18
2412,TinyTitan,1248,1,-,2,7,10,80%,10%,10%,02 Feb 2016,25 Sep 2017,16:18
2413,RainBot,1248,1,-,-,6,14,57%,36%,7%,17 Oct 2015,25 Sep 2017,16:18
2414,MartijnB,1248,-,3,2,4,8,75%,25%,-,18 Oct 2015,25 Sep 2017,16:18
2415,Mumoober,1248,-,1,1,2,4,75%,-,25%,01 Sep 2016,25 Sep 2017,16:18
2416,LeoR26,1248,-,1,1,3,4,75%,25%,-,05 Oct 2015,25 Sep 2017,16:18
2417,Savage7,1248,-,1,-,1,2,-,50%,50%,16 Oct 2015,25 Sep 2017,16:18
2418,zombieh4x,1248,-,-,1,5,5,100%,-,-,05 Oct 2015,25 Sep 2017,16:18
2419,Superfunion22,1248,-,-,1,1,3,33%,33%,33%,16 Oct 2015,25 Sep 2017,16:18
2420,Phoenix11,1247,9,5,3,21,30,93%,3%,3%,17 Oct 2015,25 Sep 2017,16:18
2421,ClassyJuggler,1247,8,2,1,7,35,57%,23%,20%,16 Oct 2015,25 Sep 2017,16:18
2422,McStefan,1247,7,11,5,15,36,67%,14%,19%,22 Oct 2015,25 Sep 2017,16:18
2423,ilunite,1247,3,1,1,2,12,83%,17%,-,14 Feb 2016,25 Sep 2017,16:18
2424,Mr Monday,1247,2,3,1,7,12,75%,17%,8%,16 Oct 2015,25 Sep 2017,16:18
2425,Justinator,1247,2,2,1,1,9,67%,11%,22%,08 Aug 2016,25 Sep 2017,16:18
2426,Anaffabete,1247,2,1,1,5,8,88%,13%,-,12 Sep 2016,25 Sep 2017,16:18
2427,Bust,1247,2,-,-,2,3,100%,-,-,20 Oct 2015,25 Sep 2017,16:18
2428,Boldhearted,1247,1,5,2,3,14,71%,7%,21%,04 Nov 2015,25 Sep 2017,16:18
2429,Woodstock,1247,1,4,1,5,15,60%,20%,20%,14 Mar 2016,25 Sep 2017,16:18
2430,Aleushi,1247,1,1,6,1,17,71%,12%,18%,11 Nov 2015,25 Sep 2017,16:18
2431,Beard,1247,1,1,-,1,2,100%,-,-,06 Apr 2016,25 Sep 2017,16:18
2432,Me002993,1247,-,3,-,4,12,58%,8%,33%,15 Jan 2016,25 Sep 2017,16:18
2433,Ejvind,1247,-,3,-,3,6,67%,33%,-,19 Aug 2017,25 Sep 2017,16:18
2434,andrew24,1247,-,1,2,1,9,56%,44%,-,19 Oct 2015,25 Sep 2017,16:18
2435,HuecoTanks,1247,-,1,2,3,5,100%,-,-,27 Jun 2017,25 Sep 2017,16:18
2436,Ritu,1247,-,1,1,3,5,60%,-,40%,22 Feb 2016,25 Sep 2017,16:18
2437,Balls Deep,1247,-,1,1,1,3,100%,-,-,09 Dec 2015,25 Sep 2017,16:18
2438,tioze,1247,-,-,1,4,6,33%,50%,17%,27 Jul 2017,25 Sep 2017,16:18
2439,reckone7,1247,-,-,1,2,5,100%,-,-,18 Oct 2015,25 Sep 2017,16:18
2440,K-19,1246,17,25,16,25,97,85%,14%,1%,14 Oct 2016,25 Sep 2017,16:18
2441,solomonyeung,1246,9,3,2,9,37,54%,24%,22%,21 Nov 2015,25 Sep 2017,16:18
2442,MRMike,1246,9,-,1,12,23,87%,13%,-,24 Oct 2015,25 Sep 2017,16:18
2443,Biopunk,1246,7,6,1,7,33,73%,15%,12%,23 Oct 2015,25 Sep 2017,16:18
2444,JoshL,1246,5,5,6,3,22,95%,5%,-,23 Mar 2016,25 Sep 2017,16:18
2445,-Loki-,1246,3,1,2,12,14,71%,14%,14%,16 Oct 2015,25 Sep 2017,16:18
2446,IVGotten,1246,3,1,1,6,12,67%,33%,-,27 Oct 2015,25 Sep 2017,16:18
2447,AxelGrandr,1246,2,1,1,6,7,71%,29%,-,08 Jul 2016,25 Sep 2017,16:18
2448,Ceasar Augustus,1246,2,-,-,3,7,57%,14%,29%,12 Jun 2016,25 Sep 2017,16:18
2449,Bad_Garret,1246,2,-,-,3,6,67%,17%,17%,19 Dec 2015,25 Sep 2017,16:18
2450,Weaver,1246,1,5,4,8,28,71%,18%,11%,26 Nov 2015,25 Sep 2017,16:18
2451,Tharapita,1246,1,2,1,3,6,83%,-,17%,07 Oct 2015,25 Sep 2017,16:18
2452,Vandrid,1246,1,1,3,5,8,88%,13%,-,24 Oct 2015,25 Sep 2017,16:18
2453,BigBerthaGaming,1246,1,1,1,1,6,83%,-,17%,16 Oct 2015,25 Sep 2017,16:18
2454,CMAW,1246,1,1,-,3,15,80%,13%,7%,05 Apr 2016,25 Sep 2017,16:18
2455,La Phyzz,1246,1,-,4,11,19,74%,26%,-,01 Nov 2015,25 Sep 2017,16:18
2456,Zoltorb,1246,1,-,2,1,3,100%,-,-,20 May 2017,25 Sep 2017,16:18
2457,Lemonhaze,1246,1,-,-,3,5,60%,-,40%,10 Jun 2017,25 Sep 2017,16:18
2458,Adriaan,1246,1,-,-,2,3,100%,-,-,06 May 2014,25 Sep 2017,16:18
2459,Rippster,1246,-,3,2,20,41,54%,24%,22%,21 Oct 2015,25 Sep 2017,16:18
2460,Vraider,1246,-,3,-,1,3,67%,33%,-,20 Oct 2015,25 Sep 2017,16:18
2461,EvilOne,1246,-,2,-,1,3,100%,-,-,18 Mar 2017,25 Sep 2017,16:18
2462,K-MacAttack,1246,-,-,3,1,3,67%,-,33%,21 Jul 2017,25 Sep 2017,16:18
2463,Venom_009,1245,7,6,4,2,23,87%,13%,-,29 Mar 2016,25 Sep 2017,16:18
2464,Smiles1025,1245,6,-,1,9,24,58%,25%,17%,21 Sep 2016,25 Sep 2017,16:18
2465,ABC666,1245,5,2,7,13,30,57%,17%,27%,22 Oct 2015,25 Sep 2017,16:18
2466,Zephyryx,1245,5,1,1,4,10,90%,10%,-,18 Oct 2015,25 Sep 2017,16:18
2467,Muteight,1245,4,7,4,13,24,96%,4%,-,06 Jun 2016,25 Sep 2017,16:18
2468,Kdog089,1245,4,4,2,22,27,78%,22%,-,15 Oct 2015,25 Sep 2017,16:18
2469,MyLittlePwny,1245,3,4,4,13,27,63%,-,37%,16 Oct 2015,25 Sep 2017,16:18
2470,Robobort,1245,3,1,-,1,7,86%,14%,-,16 Nov 2015,25 Sep 2017,16:18
2471,gojohnnygo,1245,2,3,1,3,8,88%,13%,-,22 Apr 2016,25 Sep 2017,16:18
2472,Discostallion,1245,2,1,1,4,8,75%,25%,-,06 Jan 2016,25 Sep 2017,16:18
2473,Saatvik,1245,2,1,1,1,4,75%,-,25%,30 May 2016,25 Sep 2017,16:18
2474,Ecargeille,1245,2,-,1,6,8,88%,13%,-,20 Oct 2015,25 Sep 2017,16:18
2475,Runaway Jim,1245,1,1,3,11,21,62%,33%,5%,19 Oct 2015,25 Sep 2017,16:18
2476,Traindupied,1245,1,1,2,7,10,80%,10%,10%,03 Feb 2016,25 Sep 2017,16:18
2477,WhiteQueen,1245,1,1,2,1,5,100%,-,-,03 Sep 2017,25 Sep 2017,16:18
2478,Xatick,1245,1,1,-,5,11,36%,18%,45%,17 Oct 2015,25 Sep 2017,16:18
2479,Dam0,1245,1,1,-,2,4,100%,-,-,03 May 2016,25 Sep 2017,16:18
2480,Captain Barnacles,1245,1,-,1,4,5,80%,20%,-,28 Jan 2016,25 Sep 2017,16:18
2481,PrincessNiccole,1245,1,-,1,4,4,100%,-,-,30 Nov 2016,25 Sep 2017,16:18
2482,Hiccolo,1245,-,3,-,1,5,60%,-,40%,20 Dec 2015,25 Sep 2017,16:18
2483,ACkwHOM,1245,-,2,1,4,7,86%,14%,-,20 Nov 2015,25 Sep 2017,16:18
2484,Naptownmvp,1245,-,2,-,2,5,80%,20%,-,17 Dec 2015,25 Sep 2017,16:18
2485,littlekellilee,1245,-,1,2,9,17,59%,29%,12%,01 May 2016,25 Sep 2017,16:18
2486,LanierWexford,1245,-,1,2,5,7,86%,14%,-,02 Feb 2016,25 Sep 2017,16:18
2487,AmusingThrone,1245,-,1,1,4,15,40%,27%,33%,23 Aug 2016,25 Sep 2017,16:18
2488,Regulus,1245,-,1,1,3,5,100%,-,-,12 Nov 2015,25 Sep 2017,16:18
2489,GFearsome,1245,-,1,-,2,2,100%,-,-,15 Dec 2015,25 Sep 2017,16:18
2490,Ehlyas,1245,-,-,1,3,4,100%,-,-,25 Jun 2017,25 Sep 2017,16:18
2491,MrLongleg,1245,-,-,-,1,1,100%,-,-,07 Mar 2016,25 Sep 2017,16:18
2492,the internet,1244,17,7,5,18,52,87%,10%,4%,28 Dec 2015,25 Sep 2017,16:18
2493,pibob1,1244,7,8,1,6,28,82%,11%,7%,07 Nov 2015,25 Sep 2017,16:18
2494,FelipeReis,1244,6,5,1,25,29,66%,28%,7%,14 Jul 2016,25 Sep 2017,16:18
2495,Kikoo666,1244,5,4,4,21,28,79%,18%,4%,18 Jan 2016,25 Sep 2017,16:18
2496,Svengence,1244,5,-,2,3,9,100%,-,-,19 Oct 2015,25 Sep 2017,16:18
2497,WhettFaartz,1244,5,-,-,3,8,75%,13%,13%,09 Jan 2017,25 Sep 2017,16:18
2498,Southpaw002,1244,4,3,5,11,22,77%,5%,18%,13 Apr 2017,25 Sep 2017,16:18
2499,ngedigk,1244,4,2,2,25,30,57%,27%,17%,16 Oct 2015,25 Sep 2017,16:18
2500,outfoxed,1244,4,-,-,1,6,67%,17%,17%,24 Oct 2015,25 Sep 2017,16:18
2501,ryebrand,1244,3,3,1,3,10,90%,10%,-,03 Mar 2015,25 Sep 2017,16:18
2502,G-Complex,1244,3,1,-,4,15,60%,7%,33%,19 Sep 2016,25 Sep 2017,16:18
2503,n2calkin,1244,3,-,-,11,12,58%,17%,25%,08 Jan 2017,25 Sep 2017,16:18
2504,erichcy,1244,2,1,1,9,10,90%,10%,-,19 Oct 2015,25 Sep 2017,16:18
2505,Goshawk,1244,1,6,7,1,21,95%,5%,-,18 Oct 2015,25 Sep 2017,16:18
2506,blu300,1244,1,3,3,5,16,69%,31%,-,13 May 2017,25 Sep 2017,16:18
2507,Dougvolio,1244,1,2,2,13,21,71%,29%,-,20 Oct 2015,25 Sep 2017,16:18
2508,OompaLoompa,1244,1,2,-,2,6,67%,-,33%,16 Mar 2016,25 Sep 2017,16:18
2509,Fyodor25,1244,1,1,1,6,7,71%,29%,-,22 Oct 2015,25 Sep 2017,16:18
2510,momocull,1244,1,-,3,5,9,78%,22%,-,19 Oct 2015,25 Sep 2017,16:18
2511,xHawKx,1244,1,-,1,1,6,67%,17%,17%,05 Nov 2015,25 Sep 2017,16:18
2512,AmlisSanches,1244,1,-,1,2,6,50%,33%,17%,20 Jan 2017,25 Sep 2017,16:18
2513,Orochi,1244,1,-,1,1,5,80%,20%,-,18 Feb 2017,25 Sep 2017,16:18
2514,bionaut72,1244,-,2,1,1,3,100%,-,-,23 Apr 2016,25 Sep 2017,16:18
2515,g-love,1244,-,2,-,1,5,100%,-,-,15 Oct 2015,25 Sep 2017,16:18
2516,Glock Coma,1244,-,2,-,1,4,50%,-,50%,29 Mar 2016,25 Sep 2017,16:18
2517,Vugs,1244,-,1,2,2,5,100%,-,-,20 Oct 2015,25 Sep 2017,16:18
2518,rowancool,1244,-,1,1,2,6,33%,-,67%,11 Jul 2017,25 Sep 2017,16:18
2519,TeaKay,1244,-,1,1,2,4,100%,-,-,26 Jul 2017,25 Sep 2017,16:18
2520,ACE PLAYER,1244,-,-,1,2,3,100%,-,-,28 Oct 2015,25 Sep 2017,16:18
2521,ogre92,1244,-,-,-,1,2,100%,-,-,27 Jun 2016,25 Sep 2017,16:18
2522,DLew05,1243,9,11,15,30,78,65%,19%,15%,15 Oct 2015,25 Sep 2017,16:18
2523,scarlet begonia,1243,9,4,6,28,44,80%,11%,9%,30 May 2016,25 Sep 2017,16:18
2524,Valanar,1243,9,3,-,3,16,100%,-,-,29 Apr 2016,25 Sep 2017,16:18
2525,Brentable,1243,9,1,-,2,12,92%,8%,-,16 Nov 2016,25 Sep 2017,16:18
2526,sccx,1243,4,2,-,12,18,72%,28%,-,20 Feb 2016,25 Sep 2017,16:18
2527,Kush,1243,3,4,4,5,26,73%,12%,15%,30 Mar 2017,25 Sep 2017,16:18
2528,yahboi,1243,3,1,1,3,12,67%,25%,8%,07 Feb 2017,25 Sep 2017,16:18
2529,Q2Z0v,1243,3,1,1,1,7,86%,-,14%,17 Jan 2016,25 Sep 2017,16:18
2530,Malak,1243,3,1,-,1,10,60%,-,40%,01 Jan 2016,25 Sep 2017,16:18
2531,Davii,1243,2,4,2,3,13,77%,8%,15%,19 Oct 2016,25 Sep 2017,16:18
2532,entereloaded,1243,2,2,1,5,13,46%,46%,8%,29 Feb 2016,25 Sep 2017,16:18
2533,pqumsieh,1243,2,1,-,5,10,50%,40%,10%,15 Oct 2015,25 Sep 2017,16:18
2534,Columbo,1243,2,-,-,1,2,100%,-,-,25 Oct 2015,25 Sep 2017,16:18
2535,Amadeux,1243,1,2,3,2,10,70%,20%,10%,22 Jul 2016,25 Sep 2017,16:18
2536,Maya_Mhigo,1243,1,2,1,2,7,86%,-,14%,24 Oct 2015,25 Sep 2017,16:18
2537,Winstonsmith,1243,1,2,1,1,4,100%,-,-,03 Jul 2017,25 Sep 2017,16:18
2538,Byt3,1243,1,-,1,2,3,100%,-,-,22 Jun 2017,25 Sep 2017,16:18
2539,J_A_F,1243,-,2,3,3,6,83%,17%,-,16 Dec 2015,25 Sep 2017,16:18
2540,Steeeeeve,1243,-,1,2,1,5,100%,-,-,14 Jan 2017,25 Sep 2017,16:18
2541,honolulu,1243,-,-,1,4,4,75%,-,25%,25 Oct 2015,25 Sep 2017,16:18
2542,Seisyll,1242,16,5,5,11,42,74%,10%,17%,21 Oct 2015,25 Sep 2017,16:18
2543,drbert,1242,8,5,-,20,28,79%,18%,4%,15 Jan 2016,25 Sep 2017,16:18
2544,Hazelnut,1242,6,3,6,28,33,58%,9%,33%,24 Oct 2015,25 Sep 2017,16:18
2545,OBTanker,1242,5,4,4,13,25,72%,28%,-,14 Sep 2016,25 Sep 2017,16:18
2546,JayOhAechEhn,1242,4,1,3,1,10,100%,-,-,16 Oct 2015,25 Sep 2017,16:18
2547,ronakin,1242,3,6,2,5,25,56%,24%,20%,05 Jun 2016,25 Sep 2017,16:18
2548,ashwin300,1242,3,2,6,9,35,46%,3%,51%,06 Aug 2016,25 Sep 2017,16:18
2549,JMFP,1242,3,1,1,1,8,88%,13%,-,28 Jul 2017,25 Sep 2017,16:18
2550,peppypirate,1242,1,4,2,5,10,80%,20%,-,19 Oct 2015,25 Sep 2017,16:18
2551,Eugene_Nguyen,1242,1,4,-,1,11,91%,9%,-,15 Feb 2017,25 Sep 2017,16:18
2552,DoomGerbil,1242,1,1,2,1,5,80%,20%,-,27 Oct 2015,25 Sep 2017,16:18
2553,BLyon,1242,1,1,-,2,6,50%,-,50%,09 Apr 2016,25 Sep 2017,16:18
2554,MxJoker,1242,-,2,1,2,4,75%,25%,-,21 Oct 2015,25 Sep 2017,16:18
2555,Billiam,1242,-,2,-,1,2,100%,-,-,11 Jul 2017,25 Sep 2017,16:18
2556,RobotOverlord,1242,-,1,1,1,4,75%,25%,-,25 Oct 2015,25 Sep 2017,16:18
2557,tommieboy96,1242,-,1,-,2,4,75%,25%,-,06 Nov 2015,25 Sep 2017,16:18
2558,SuburbanCactus,1242,-,1,-,1,3,67%,-,33%,28 Mar 2016,25 Sep 2017,16:18
2559,xil___,1242,-,1,-,1,1,100%,-,-,01 Feb 2016,25 Sep 2017,16:18
2560,oooo,1242,-,-,-,3,7,71%,14%,14%,18 Oct 2015,25 Sep 2017,16:18
2561,verranzo,1241,8,3,1,3,26,96%,-,4%,18 Oct 2015,25 Sep 2017,16:18
2562,jhmtx99,1241,5,4,6,11,48,60%,27%,13%,17 Oct 2015,25 Sep 2017,16:18
2563,Liberuno,1241,5,4,5,5,29,79%,7%,14%,15 Oct 2015,25 Sep 2017,16:18
2564,MisterTea,1241,5,3,-,3,9,89%,11%,-,29 Oct 2015,25 Sep 2017,16:18
2565,bbqribs,1241,4,2,4,9,17,82%,6%,12%,15 Oct 2015,25 Sep 2017,16:18
2566,welighttheway,1241,2,2,6,14,31,94%,3%,3%,17 Oct 2015,25 Sep 2017,16:18
2567,Lucifer Wolfgang,1241,1,4,1,1,9,89%,-,11%,30 Jan 2016,25 Sep 2017,16:18
2568,Josephus,1241,1,1,1,1,6,67%,-,33%,17 Jun 2016,25 Sep 2017,16:18
2569,Old Ben,1241,1,-,1,2,3,67%,-,33%,15 Jul 2017,25 Sep 2017,16:18
2570,Diverhawks,1241,-,2,2,9,10,80%,20%,-,25 Oct 2015,25 Sep 2017,16:18
2571,Stodd,1241,-,1,1,5,12,83%,8%,8%,17 Oct 2015,25 Sep 2017,16:18
2572,itzprollyalow,1241,-,1,1,2,12,50%,50%,-,03 Sep 2016,25 Sep 2017,16:18
2573,Epatruni,1241,-,1,1,1,6,67%,17%,17%,10 Nov 2015,25 Sep 2017,16:18
2574,themadplatypus,1241,-,1,1,2,3,100%,-,-,17 Jul 2017,25 Sep 2017,16:18
2575,DamStraight19,1241,-,1,-,1,5,80%,-,20%,08 Jan 2017,25 Sep 2017,16:18
2576,RoLakee Silence,1241,-,1,-,2,5,60%,-,40%,13 Feb 2017,25 Sep 2017,16:18
2577,lmc29,1241,-,-,1,2,4,50%,-,50%,17 Oct 2015,25 Sep 2017,16:18
2578,Dexter,1241,-,-,-,4,4,75%,25%,-,15 Oct 2015,25 Sep 2017,16:18
2579,Carnal Sanders,1241,-,-,-,2,4,75%,25%,-,29 Dec 2016,25 Sep 2017,16:18
2580,Laowai,1241,-,-,-,2,3,67%,-,33%,17 Mar 2016,25 Sep 2017,16:18
2581,Monty the Count,1240,8,2,7,6,28,89%,4%,7%,13 Dec 2015,25 Sep 2017,16:18
2582,JoNation,1240,4,5,1,3,15,73%,27%,-,29 Jan 2016,25 Sep 2017,16:18
2583,Warwick420,1240,3,1,1,2,12,58%,17%,25%,27 Oct 2015,25 Sep 2017,16:18
2584,Tukanuk,1240,3,-,-,1,3,100%,-,-,20 Oct 2015,25 Sep 2017,16:18
2585,MrPid,1240,2,4,2,4,17,94%,6%,-,18 Feb 2015,25 Sep 2017,16:18
2586,Sofienne,1240,2,3,3,4,14,100%,-,-,20 Oct 2015,25 Sep 2017,16:18
