rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
7061,Lt bee,1128,-,-,-,2,3,-,33%,67%,13 Jan 2017,02 Oct 2017,12:41
7062,slave,1128,-,-,-,2,3,-,-,100%,03 Jan 2016,02 Oct 2017,12:41
7063,Hsdrky,1128,-,-,-,1,3,-,33%,67%,16 Feb 2016,02 Oct 2017,12:41
7064,Inferni-Prince,1128,-,-,-,1,2,-,-,100%,13 Nov 2015,02 Oct 2017,12:41
7065,CallMeLolTit,1128,-,-,-,2,2,-,-,100%,16 Oct 2015,02 Oct 2017,12:41
7066,Edgarenriquezz,1128,-,-,-,1,2,-,-,100%,05 Sep 2016,02 Oct 2017,12:41
7067,sidaniel,1128,-,-,-,1,2,-,50%,50%,21 Nov 2015,02 Oct 2017,12:41
7068,404 nothing found,1128,-,-,-,1,1,-,100%,-,05 Feb 2017,02 Oct 2017,12:41
7069,LOL GAMER,1128,-,-,-,1,1,-,100%,-,05 Dec 2015,02 Oct 2017,12:41
7070,Gamepro,1128,-,-,-,1,1,-,-,100%,09 Dec 2016,02 Oct 2017,12:41
7071,aldimon,1128,-,-,-,1,1,-,100%,-,14 Oct 2015,02 Oct 2017,12:41
7072,yassinedu78,1128,-,-,-,1,1,-,-,100%,09 Jan 2016,02 Oct 2017,12:41
7073,Revisual,1128,-,-,-,1,1,-,100%,-,14 Oct 2015,02 Oct 2017,12:41
7074,The Cthaeh,1127,4,-,2,7,11,45%,18%,36%,17 Dec 2015,02 Oct 2017,12:41
7075,Jolag,1127,3,3,3,14,29,55%,14%,31%,17 Oct 2015,02 Oct 2017,12:41
7076,isnalla,1127,3,2,1,5,16,63%,6%,31%,15 Jan 2016,02 Oct 2017,12:41
7077,kesu,1127,3,-,-,6,8,63%,25%,13%,02 Nov 2015,02 Oct 2017,12:41
7078,PokeTheBunny,1127,2,1,-,4,7,71%,-,29%,01 Nov 2015,02 Oct 2017,12:41
7079,tired hippo,1127,2,-,2,6,11,64%,36%,-,29 Dec 2015,02 Oct 2017,12:41
7080,Timewalker102,1127,2,-,-,2,14,14%,7%,79%,18 Oct 2015,02 Oct 2017,12:41
7081,ProudNewb,1127,1,3,4,6,23,48%,13%,39%,15 Jul 2016,02 Oct 2017,12:41
7082,Crispy5chris,1127,1,3,2,7,18,44%,28%,28%,08 Jan 2017,02 Oct 2017,12:41
7083,Etrop,1127,1,2,1,1,20,30%,25%,45%,16 Mar 2016,02 Oct 2017,12:41
7084,Tercio2002,1127,1,1,3,7,11,64%,18%,18%,16 Oct 2015,02 Oct 2017,12:41
7085,RogerThat,1127,1,1,2,13,24,42%,25%,33%,27 Oct 2015,02 Oct 2017,12:41
7086,PatrickD,1127,1,1,-,2,9,56%,-,44%,05 Nov 2015,02 Oct 2017,12:41
7087,IceBlue,1127,1,-,2,10,23,30%,30%,39%,25 Feb 2016,02 Oct 2017,12:41
7088,Cfur,1127,-,3,-,4,18,39%,17%,44%,20 Oct 2015,02 Oct 2017,12:41
7089,Charliesaidthat,1127,-,1,-,3,4,50%,25%,25%,10 Jan 2016,02 Oct 2017,12:41
7090,Illuminat666,1127,-,-,1,1,10,70%,20%,10%,06 Feb 2017,02 Oct 2017,12:41
7091,Dakota17,1127,-,-,1,1,8,-,25%,75%,19 Oct 2015,02 Oct 2017,12:41
7092,ThatGuyUKnow2629,1127,-,-,1,1,4,50%,25%,25%,08 Jan 2017,02 Oct 2017,12:41
7093,djinzanedude,1127,-,-,-,1,7,14%,29%,57%,14 Oct 2015,02 Oct 2017,12:41
7094,Isaac01,1127,-,-,-,1,6,33%,17%,50%,12 Feb 2016,02 Oct 2017,12:41
7095,IAmAEdgie13YearOld,1127,-,-,-,1,6,-,-,100%,11 Jan 2017,02 Oct 2017,12:41
7096,FireSwitch,1127,-,-,-,1,5,-,-,100%,08 Jun 2016,02 Oct 2017,12:41
7097,whatchusaiyan,1127,-,-,-,1,4,-,-,100%,20 Oct 2015,02 Oct 2017,12:41
7098,jv_kemo,1127,-,-,-,2,4,-,-,100%,18 Jan 2017,02 Oct 2017,12:41
7099,MMarchand,1127,-,-,-,2,3,33%,67%,-,20 Dec 2015,02 Oct 2017,12:41
7100,fizzledwar,1127,-,-,-,1,2,50%,-,50%,22 Oct 2015,02 Oct 2017,12:41
7101,Stampe,1127,-,-,-,2,2,-,50%,50%,19 Mar 2017,02 Oct 2017,12:41
7102,Yehyakar,1127,-,-,-,1,2,-,50%,50%,03 Aug 2015,02 Oct 2017,12:41
7103,Monocerotis,1127,-,-,-,1,2,-,100%,-,16 Oct 2015,02 Oct 2017,12:41
7104,Fernandezzz,1127,-,-,-,1,2,-,-,100%,13 Feb 2016,02 Oct 2017,12:41
7105,Thanhpro89,1127,-,-,-,1,1,-,-,100%,06 Dec 2015,02 Oct 2017,12:41
7106,Brand0n_,1127,-,-,-,1,1,-,-,100%,10 Mar 2016,02 Oct 2017,12:41
7107,Bredecrumbs,1127,-,-,-,1,1,-,-,100%,08 Feb 2016,02 Oct 2017,12:41
7108,Skellet,1127,-,-,-,1,1,-,100%,-,17 Feb 2016,02 Oct 2017,12:41
7109,MasterKinG,1127,-,-,-,1,1,-,100%,-,16 Oct 2015,02 Oct 2017,12:41
7110,rjsdsu,1126,6,5,6,23,55,67%,27%,5%,02 Mar 2015,02 Oct 2017,12:41
7111,Cowpiety,1126,4,-,-,9,18,50%,22%,28%,17 Oct 2015,02 Oct 2017,12:41
7112,Booney,1126,3,5,5,23,32,56%,28%,16%,10 May 2016,02 Oct 2017,12:41
7113,9982,1126,3,4,1,7,21,81%,19%,-,08 Feb 2017,02 Oct 2017,12:41
7114,PAJ1,1126,2,1,-,3,9,56%,33%,11%,02 Nov 2015,02 Oct 2017,12:41
7115,Foehammer,1126,2,1,-,1,8,50%,-,50%,20 Jan 2017,02 Oct 2017,12:41
7116,Rupes,1126,2,-,1,3,7,43%,-,57%,20 Oct 2015,02 Oct 2017,12:41
7117,Laced,1126,1,4,1,11,19,53%,26%,21%,12 Nov 2015,02 Oct 2017,12:41
7118,ItalianStallion,1126,1,3,7,21,31,55%,6%,39%,19 Jan 2017,02 Oct 2017,12:41
7119,dowsnr,1126,1,1,3,5,16,56%,13%,31%,17 Oct 2015,02 Oct 2017,12:41
7120,lpoulter,1126,1,1,-,1,4,50%,-,50%,22 Apr 2016,02 Oct 2017,12:41
7121,theskyrage,1126,1,-,2,2,20,30%,10%,60%,02 Dec 2015,02 Oct 2017,12:41
7122,TheSchemm,1126,1,-,-,1,5,40%,60%,-,14 Jun 2016,02 Oct 2017,12:41
7123,PandaMast3r,1126,1,-,-,2,4,25%,25%,50%,31 Aug 2016,02 Oct 2017,12:41
7124,jakekc911,1126,1,-,-,1,2,50%,-,50%,21 Oct 2015,02 Oct 2017,12:41
7125,StreetfighterXD,1126,-,2,1,3,17,47%,6%,47%,25 Jun 2016,02 Oct 2017,12:41
7126,MGrecco,1126,-,1,3,10,14,29%,36%,36%,19 Feb 2016,02 Oct 2017,12:41
7127,scrotal recall,1126,-,1,3,2,9,78%,11%,11%,14 Dec 2015,02 Oct 2017,12:41
7128,light blue,1126,-,1,2,8,8,50%,13%,38%,12 Dec 2015,02 Oct 2017,12:41
7129,Westover,1126,-,-,1,4,14,50%,29%,21%,03 Jan 2016,02 Oct 2017,12:41
7130,Pieef,1126,-,-,1,2,4,25%,50%,25%,14 Mar 2017,02 Oct 2017,12:41
7131,Majkell2000,1126,-,-,-,1,7,-,43%,57%,27 Aug 2017,02 Oct 2017,12:41
7132,Andrew Jackson,1126,-,-,-,1,6,17%,33%,50%,04 Jan 2017,02 Oct 2017,12:41
7133,Ferno,1126,-,-,-,2,6,-,100%,-,29 Jul 2015,02 Oct 2017,12:41
7134,Most Unfurrowed,1126,-,-,-,3,5,40%,60%,-,01 Nov 2015,02 Oct 2017,12:41
7135,Ruin Sentinel,1126,-,-,-,2,5,-,-,100%,26 Mar 2016,02 Oct 2017,12:41
7136,Megalodon,1126,-,-,-,1,4,50%,-,50%,06 Nov 2015,02 Oct 2017,12:41
7137,Agrant,1126,-,-,-,1,4,25%,-,75%,20 Oct 2015,02 Oct 2017,12:41
7138,Lord Jaraxxus,1126,-,-,-,2,3,67%,33%,-,07 Apr 2017,02 Oct 2017,12:41
7139,Marvelmvp1,1126,-,-,-,3,3,-,33%,67%,27 Apr 2017,02 Oct 2017,12:41
7140,remudazebra,1126,-,-,-,1,3,-,67%,33%,05 Mar 2016,02 Oct 2017,12:41
7141,teoweiyit,1126,-,-,-,2,3,-,-,100%,18 Oct 2015,02 Oct 2017,12:41
7142,KardKontrol,1126,-,-,-,2,3,-,-,100%,30 Oct 2015,02 Oct 2017,12:41
7143,adyos7498,1126,-,-,-,1,2,50%,-,50%,19 Aug 2017,02 Oct 2017,12:41
7144,fuhaoshan,1126,-,-,-,2,2,-,100%,-,21 Oct 2015,02 Oct 2017,12:41
7145,Yale32,1126,-,-,-,1,2,-,100%,-,08 Nov 2015,02 Oct 2017,12:41
7146,Daisyworld,1126,-,-,-,2,2,-,-,100%,21 Oct 2015,02 Oct 2017,12:41
7147,Eclipsos81,1126,-,-,-,1,2,-,50%,50%,07 Apr 2017,02 Oct 2017,12:41
7148,Recker09,1126,-,-,-,1,2,-,50%,50%,21 Oct 2015,02 Oct 2017,12:41
7149,klinzter,1126,-,-,-,1,2,-,100%,-,05 Nov 2015,02 Oct 2017,12:41
7150,MeliodasDragonSin,1126,-,-,-,1,1,-,-,100%,13 Jun 2016,02 Oct 2017,12:41
7151,Sai-,1126,-,-,-,1,1,-,-,100%,10 Sep 2017,02 Oct 2017,12:41
7152,phrakture,1126,-,-,-,1,1,-,-,100%,13 Oct 2015,02 Oct 2017,12:41
7153,warcode,1126,-,-,-,1,1,-,100%,-,24 Dec 2015,02 Oct 2017,12:41
7154,Soldier,1126,-,-,-,1,1,-,-,100%,22 Aug 2016,02 Oct 2017,12:41
7155,andoric,1126,-,-,-,1,1,-,-,100%,20 Aug 2016,02 Oct 2017,12:41
7156,Valence,1125,4,1,-,5,15,73%,13%,13%,31 Jul 2016,02 Oct 2017,12:41
7157,abbrowne27,1125,2,3,1,2,15,40%,13%,47%,02 Nov 2015,02 Oct 2017,12:41
7158,Cardepro,1125,2,1,2,1,15,73%,13%,13%,17 Feb 2016,02 Oct 2017,12:41
7159,WonderingPilot,1125,2,1,-,2,11,36%,18%,45%,30 Jun 2016,02 Oct 2017,12:41
7160,Rofkat,1125,1,3,3,30,48,25%,65%,10%,30 Aug 2016,02 Oct 2017,12:41
7161,AtlasLied,1125,1,1,1,1,6,50%,-,50%,09 Nov 2015,02 Oct 2017,12:41
7162,victoriyakulyk,1125,1,-,-,2,9,33%,44%,22%,29 Jan 2017,02 Oct 2017,12:41
7163,Moriarty123,1125,1,-,-,2,9,22%,33%,44%,12 Aug 2016,02 Oct 2017,12:41
7164,TA123,1125,1,-,-,2,3,33%,-,67%,25 Apr 2016,02 Oct 2017,12:41
7165,DGO143,1125,-,2,3,10,31,58%,26%,16%,21 Oct 2015,02 Oct 2017,12:41
7166,Savagemario1324,1125,-,2,1,3,11,36%,18%,45%,13 Oct 2016,02 Oct 2017,12:41
7167,Bernie Sanders,1125,-,2,-,1,5,40%,-,60%,30 Sep 2015,02 Oct 2017,12:41
7168,Ryan t,1125,-,1,-,1,11,64%,27%,9%,19 Jan 2016,02 Oct 2017,12:41
7169,Aeonilluminati,1125,-,1,-,4,6,50%,33%,17%,12 Dec 2016,02 Oct 2017,12:41
7170,Tedhas,1125,-,1,-,1,4,50%,50%,-,23 Oct 2015,02 Oct 2017,12:41
7171,CookieMS,1125,-,1,-,2,4,50%,50%,-,20 Dec 2016,02 Oct 2017,12:41
7172,Bigsausage,1125,-,-,3,6,12,50%,25%,25%,08 Apr 2017,02 Oct 2017,12:41
7173,MaltFrisky,1125,-,-,1,1,4,25%,50%,25%,17 Oct 2015,02 Oct 2017,12:41
7174,kirito533,1125,-,-,-,2,7,-,14%,86%,16 Oct 2015,02 Oct 2017,12:41
7175,St00p1d,1125,-,-,-,1,5,20%,-,80%,09 Nov 2015,02 Oct 2017,12:41
7176,CommanderJ,1125,-,-,-,2,4,25%,25%,50%,18 Feb 2016,02 Oct 2017,12:41
7177,RamDavuluri14,1125,-,-,-,1,4,-,-,100%,17 Oct 2016,02 Oct 2017,12:41
7178,MustacheSweat,1125,-,-,-,1,4,-,25%,75%,11 Jan 2016,02 Oct 2017,12:41
7179,Stou,1125,-,-,-,2,4,-,-,100%,21 Feb 2016,02 Oct 2017,12:41
7180,Ahmedtamer,1125,-,-,-,1,3,-,-,100%,15 Jul 2016,02 Oct 2017,12:41
7181,Penny Dreadful,1125,-,-,-,1,3,-,-,100%,16 Dec 2015,02 Oct 2017,12:41
7182,Diceandcapes,1125,-,-,-,1,2,50%,-,50%,13 Dec 2015,02 Oct 2017,12:41
7183,Edyjerson,1125,-,-,-,2,2,-,50%,50%,19 Oct 2015,02 Oct 2017,12:41
7184,Natters115,1125,-,-,-,1,2,-,50%,50%,21 Sep 2016,02 Oct 2017,12:41
7185,Chiller329,1125,-,-,-,2,2,-,100%,-,30 Mar 2017,02 Oct 2017,12:41
7186,42yeah,1125,-,-,-,1,1,-,-,100%,15 Oct 2015,02 Oct 2017,12:41
7187,kyle022328,1125,-,-,-,1,1,-,-,100%,20 Oct 2015,02 Oct 2017,12:41
7188,alimaqdad,1125,-,-,-,1,1,-,-,100%,16 Feb 2016,02 Oct 2017,12:41
7189,tester1234,1125,-,-,-,1,1,-,-,100%,08 Oct 2015,02 Oct 2017,12:41
7190,PsyLIT,1125,-,-,-,1,1,-,-,100%,04 Sep 2016,02 Oct 2017,12:41
7191,nigerianprince,1125,-,-,-,1,1,-,-,100%,01 Oct 2016,02 Oct 2017,12:41
7192,ThunderStrike7,1124,4,1,-,1,11,55%,9%,36%,21 Nov 2015,02 Oct 2017,12:41
7193,Sir Ryan15,1124,3,1,1,5,16,63%,19%,19%,08 Apr 2016,02 Oct 2017,12:41
7194,DevilTriggerJAY,1124,3,1,-,1,10,50%,-,50%,28 Jul 2017,02 Oct 2017,12:41
7195,Iatots,1124,3,-,-,3,6,50%,17%,33%,15 Jan 2016,02 Oct 2017,12:41
7196,drillbomb,1124,2,2,-,1,10,60%,30%,10%,15 Aug 2016,02 Oct 2017,12:41
7197,Eter,1124,2,1,5,12,27,74%,11%,15%,20 Oct 2015,02 Oct 2017,12:41
7198,BigZ,1124,2,-,-,1,6,83%,-,17%,05 Dec 2016,02 Oct 2017,12:41
7199,Northmannorum,1124,1,5,2,2,17,41%,12%,47%,16 Oct 2015,02 Oct 2017,12:41
7200,Zantac,1124,1,2,2,12,14,57%,14%,29%,02 Sep 2016,02 Oct 2017,12:41
7201,Fish Food,1124,1,2,-,2,5,40%,20%,40%,25 Aug 2016,02 Oct 2017,12:41
7202,Gentleman_,1124,1,1,2,10,14,50%,21%,29%,18 Aug 2016,02 Oct 2017,12:41
7203,antsquasher,1124,1,-,-,2,7,71%,29%,-,15 Jan 2016,02 Oct 2017,12:41
7204,Tapyon,1124,-,2,-,3,6,67%,33%,-,19 Apr 2016,02 Oct 2017,12:41
7205,Jesimya,1124,-,1,-,2,4,25%,25%,50%,22 Oct 2015,02 Oct 2017,12:41
7206,Deception,1124,-,1,-,1,3,33%,-,67%,20 Oct 2015,02 Oct 2017,12:41
7207,NateG0914,1124,-,-,1,2,11,27%,36%,36%,20 Nov 2015,02 Oct 2017,12:41
7208,nyancat2903,1124,-,-,1,1,6,17%,17%,67%,18 Oct 2015,02 Oct 2017,12:41
7209,One Eye Bob,1124,-,-,1,1,3,33%,33%,33%,12 Feb 2017,02 Oct 2017,12:41
7210,Dvon,1124,-,-,-,3,10,20%,70%,10%,01 Nov 2015,02 Oct 2017,12:41
7211,Loox2000,1124,-,-,-,2,7,14%,14%,71%,16 Jan 2017,02 Oct 2017,12:41
7212,Vingdoloras,1124,-,-,-,1,4,50%,-,50%,14 Oct 2015,02 Oct 2017,12:41
7213,packbunny,1124,-,-,-,1,4,25%,50%,25%,28 Mar 2016,02 Oct 2017,12:41
7214,ToxifiedUV,1124,-,-,-,2,4,-,-,100%,11 Feb 2016,02 Oct 2017,12:41
7215,Zion,1124,-,-,-,3,4,-,-,100%,18 Oct 2015,02 Oct 2017,12:41
7216,Hallarn,1124,-,-,-,1,4,-,-,100%,08 May 2016,02 Oct 2017,12:41
7217,Emperor Rob,1124,-,-,-,2,3,-,33%,67%,15 May 2016,02 Oct 2017,12:41
7218,DonutsForLife0256,1124,-,-,-,1,3,-,67%,33%,03 Feb 2017,02 Oct 2017,12:41
7219,Soheilsahabi,1124,-,-,-,1,2,-,-,100%,06 May 2017,02 Oct 2017,12:41
7220,wuggy,1124,-,-,-,1,2,-,50%,50%,12 Aug 2016,02 Oct 2017,12:41
7221,Ziznasty,1124,-,-,-,1,2,-,-,100%,21 Dec 2015,02 Oct 2017,12:41
7222,AnxiousWaves,1124,-,-,-,1,2,-,100%,-,18 Feb 2016,02 Oct 2017,12:41
7223,feelix,1124,-,-,-,2,2,-,-,100%,02 Dec 2016,02 Oct 2017,12:41
7224,Brockxerox,1124,-,-,-,1,1,-,-,100%,01 Sep 2016,02 Oct 2017,12:41
7225,maximum,1124,-,-,-,1,1,-,-,100%,04 May 2017,02 Oct 2017,12:41
7226,jo_shmo,1123,8,4,2,12,37,46%,14%,41%,01 Jan 2016,02 Oct 2017,12:41
7227,csb399,1123,7,1,1,1,24,50%,25%,25%,23 Nov 2015,02 Oct 2017,12:41
7228,Schnomp,1123,3,2,-,3,10,70%,20%,10%,07 Apr 2016,02 Oct 2017,12:41
7229,Horitino,1123,3,1,1,5,13,54%,15%,31%,19 Oct 2015,02 Oct 2017,12:41
7230,S4ck3rl,1123,2,2,2,6,18,50%,44%,6%,29 Dec 2015,02 Oct 2017,12:41
7231,Chubter,1123,2,1,-,4,6,83%,17%,-,30 Oct 2015,02 Oct 2017,12:41
7232,Mallnourished,1123,2,-,1,2,6,50%,17%,33%,21 Mar 2016,02 Oct 2017,12:41
7233,Bezthian,1123,2,-,-,3,6,33%,33%,33%,12 Jan 2017,02 Oct 2017,12:41
7234,labx,1123,1,3,2,8,15,53%,33%,13%,26 Oct 2015,02 Oct 2017,12:41
7235,Dvspns,1123,1,2,-,9,19,53%,26%,21%,19 Oct 2015,02 Oct 2017,12:41
7236,Jhensley03,1123,1,1,-,4,15,33%,27%,40%,21 Oct 2015,02 Oct 2017,12:41
7237,Maikuru,1123,1,1,-,1,10,30%,50%,20%,16 Oct 2015,02 Oct 2017,12:41
7238,Knomore,1123,1,1,-,1,7,43%,-,57%,17 Feb 2016,02 Oct 2017,12:41
7239,Francis Underwood,1123,1,1,-,1,4,50%,-,50%,28 May 2016,02 Oct 2017,12:41
7240,Makerninja,1123,1,-,-,3,9,11%,33%,56%,17 Oct 2015,02 Oct 2017,12:41
7241,Sanjit360,1123,-,2,2,3,21,24%,19%,57%,05 Mar 2016,02 Oct 2017,12:41
7242,Chinds,1123,-,2,1,3,21,48%,5%,48%,15 Oct 2015,02 Oct 2017,12:41
7243,Gimmeataco12,1123,-,1,5,3,24,46%,29%,25%,31 Dec 2015,02 Oct 2017,12:41
7244,Espegel,1123,-,1,5,12,15,53%,40%,7%,15 Oct 2015,02 Oct 2017,12:41
7245,dentremont,1123,-,1,-,3,7,43%,29%,29%,23 Jan 2016,02 Oct 2017,12:41
7246,Eponymous,1123,-,1,-,4,7,14%,-,86%,15 Oct 2015,02 Oct 2017,12:41
7247,KELLOGGS,1123,-,1,-,3,6,67%,17%,17%,11 Jun 2016,02 Oct 2017,12:41
7248,qvarin,1123,-,1,-,5,6,17%,17%,67%,16 Oct 2015,02 Oct 2017,12:41
7249,aa3dvark,1123,-,-,4,6,10,60%,10%,30%,05 Aug 2017,02 Oct 2017,12:41
7250,Smistle,1123,-,-,3,4,8,63%,25%,13%,09 May 2017,02 Oct 2017,12:41
7251,KillerFriendly,1123,-,-,1,3,8,50%,-,50%,18 Dec 2015,02 Oct 2017,12:41
7252,mario rafael,1123,-,-,1,3,5,20%,40%,40%,17 Oct 2015,02 Oct 2017,12:41
7253,ExsNE,1123,-,-,1,2,4,50%,50%,-,15 Dec 2015,02 Oct 2017,12:41
7254,SamSamSamSam,1123,-,-,-,1,6,50%,17%,33%,23 Nov 2015,02 Oct 2017,12:41
7255,HeyThere94,1123,-,-,-,4,4,-,-,100%,27 Oct 2016,02 Oct 2017,12:41
7256,ChehadeKhalaf,1123,-,-,-,2,4,-,75%,25%,03 Aug 2015,02 Oct 2017,12:41
7257,Komica,1123,-,-,-,2,3,33%,-,67%,19 Nov 2015,02 Oct 2017,12:41
7258,vstkrc,1123,-,-,-,2,3,33%,33%,33%,02 Dec 2016,02 Oct 2017,12:41
7259,SneakySniper,1123,-,-,-,1,3,-,-,100%,30 Dec 2015,02 Oct 2017,12:41
7260,Her0z_j0ker,1123,-,-,-,1,2,50%,-,50%,11 Feb 2017,02 Oct 2017,12:41
7261,Daryl312,1123,-,-,-,1,2,50%,50%,-,18 Dec 2016,02 Oct 2017,12:41
7262,Oasisnick,1123,-,-,-,1,2,-,-,100%,16 Mar 2016,02 Oct 2017,12:41
7263,Flixxer,1123,-,-,-,1,2,-,-,100%,09 Dec 2015,02 Oct 2017,12:41
7264,Abgernix,1123,-,-,-,1,2,-,-,100%,30 Apr 2017,02 Oct 2017,12:41
7265,Henchman,1123,-,-,-,1,2,-,50%,50%,30 Dec 2015,02 Oct 2017,12:41
7266,YazawaNico,1123,-,-,-,2,2,-,50%,50%,14 Nov 2015,02 Oct 2017,12:41
7267,McDerpington,1122,7,1,7,15,49,45%,27%,29%,27 Dec 2015,02 Oct 2017,12:41
7268,Cranky Pony,1122,6,2,5,22,41,56%,27%,17%,03 Jan 2016,02 Oct 2017,12:41
7269,LeonidasReborn,1122,5,2,1,1,15,60%,20%,20%,23 Oct 2015,02 Oct 2017,12:41
7270,SlayBelle,1122,4,2,3,19,32,50%,13%,38%,17 Oct 2015,02 Oct 2017,12:41
7271,Pitmasterdex,1122,3,5,-,8,14,64%,29%,7%,07 Apr 2017,02 Oct 2017,12:41
7272,ArcadianFox,1122,3,1,-,5,15,40%,20%,40%,14 Aug 2016,02 Oct 2017,12:41
7273,SimaoVaz,1122,3,-,-,2,9,33%,11%,56%,23 Oct 2015,02 Oct 2017,12:41
7274,d3elmz,1122,2,1,1,14,29,31%,17%,52%,21 Oct 2015,02 Oct 2017,12:41
7275,0elijaHayes0,1122,2,-,-,2,9,22%,11%,67%,18 Oct 2015,02 Oct 2017,12:41
7276,Orange Juice,1122,1,2,-,1,13,77%,8%,15%,01 May 2016,02 Oct 2017,12:41
7277,Huffdaddy102,1122,1,2,-,4,8,50%,25%,25%,09 Aug 2016,02 Oct 2017,12:41
7278,GreenGiant,1122,1,1,2,15,18,61%,17%,22%,07 Apr 2017,02 Oct 2017,12:41
7279,_AceMan47_,1122,1,1,2,1,11,64%,18%,18%,11 Oct 2016,02 Oct 2017,12:41
7280,SammyJankis,1122,1,1,1,3,10,40%,40%,20%,18 May 2016,02 Oct 2017,12:41
7281,NickeeGee,1122,1,-,2,3,11,45%,36%,18%,20 Oct 2015,02 Oct 2017,12:41
7282,Lysergh,1122,1,-,1,10,13,62%,-,38%,27 Nov 2015,02 Oct 2017,12:41
7283,Zuke,1122,1,-,1,6,8,38%,63%,-,22 Feb 2017,02 Oct 2017,12:41
7284,OmgOldManPoo,1122,1,-,-,1,10,40%,-,60%,21 Oct 2015,02 Oct 2017,12:41
7285,cashman256,1122,1,-,-,1,6,50%,-,50%,29 Dec 2015,02 Oct 2017,12:41
7286,Williv97,1122,-,3,6,26,39,85%,15%,-,05 Apr 2016,02 Oct 2017,12:41
7287,Mistblade117,1122,-,3,1,2,15,53%,33%,13%,29 Dec 2015,02 Oct 2017,12:41
7288,Mordrin,1122,-,1,2,1,6,50%,-,50%,01 Apr 2017,02 Oct 2017,12:41
7289,deep,1122,-,1,1,8,15,67%,27%,7%,05 Oct 2015,02 Oct 2017,12:41
7290,Okie23,1122,-,1,1,1,6,50%,33%,17%,29 Nov 2015,02 Oct 2017,12:41
7291,kustberg,1122,-,1,-,1,7,29%,14%,57%,17 Jun 2016,02 Oct 2017,12:41
7292,DuhChange,1122,-,1,-,3,7,-,14%,86%,29 Oct 2015,02 Oct 2017,12:41
7293,3ETrick,1122,-,1,-,2,6,50%,17%,33%,05 Nov 2016,02 Oct 2017,12:41
7294,Slubi,1122,-,1,-,1,3,33%,33%,33%,16 Oct 2015,02 Oct 2017,12:41
7295,Gator20,1122,-,1,-,1,2,50%,-,50%,20 May 2016,02 Oct 2017,12:41
7296,Queenarmadillo,1122,-,-,5,14,24,67%,21%,13%,10 Jun 2016,02 Oct 2017,12:41
7297,a person,1122,-,-,1,5,32,31%,28%,41%,19 Apr 2017,02 Oct 2017,12:41
7298,Maloux,1122,-,-,1,4,16,31%,25%,44%,28 Jan 2017,02 Oct 2017,12:41
7299,Psycho45,1122,-,-,1,3,13,46%,15%,38%,15 Mar 2016,02 Oct 2017,12:41
7300,ChexMex,1122,-,-,1,5,12,58%,25%,17%,05 Sep 2016,02 Oct 2017,12:41
7301,EzioKiller007,1122,-,-,-,3,15,13%,33%,53%,22 Oct 2015,02 Oct 2017,12:41
7302,Higharchy,1122,-,-,-,4,6,33%,-,67%,12 Apr 2017,02 Oct 2017,12:41
7303,Lendoggy,1122,-,-,-,3,6,17%,33%,50%,23 May 2016,02 Oct 2017,12:41
7304,Hrimfaxi,1122,-,-,-,2,6,-,17%,83%,16 Nov 2015,02 Oct 2017,12:41
7305,PurpleOddity,1122,-,-,-,3,5,40%,40%,20%,14 Jul 2017,02 Oct 2017,12:41
7306,DrJC,1122,-,-,-,3,5,20%,20%,60%,21 Nov 2015,02 Oct 2017,12:41
7307,Dat_Boiiiiiiiiiiiii,1122,-,-,-,1,4,-,50%,50%,26 Jun 2017,02 Oct 2017,12:41
7308,Coloniser,1122,-,-,-,3,4,-,-,100%,08 Jan 2016,02 Oct 2017,12:41
7309,turtleherder,1122,-,-,-,1,3,67%,-,33%,29 Oct 2016,02 Oct 2017,12:41
7310,KingLancelot,1122,-,-,-,2,3,-,67%,33%,19 Oct 2015,02 Oct 2017,12:41
7311,Kaptain kaos,1122,-,-,-,2,2,-,50%,50%,18 Oct 2016,02 Oct 2017,12:41
7312,Pandatheist,1122,-,-,-,2,2,-,-,100%,15 Oct 2015,02 Oct 2017,12:41
7313,C_note19,1122,-,-,-,1,1,-,-,100%,31 Aug 2016,02 Oct 2017,12:41
7314,steamyk,1122,-,-,-,1,1,-,100%,-,06 Jun 2016,02 Oct 2017,12:41
7315,Andi2025,1122,-,-,-,1,1,-,-,100%,18 Oct 2015,02 Oct 2017,12:41
7316,nikitas244,1122,-,-,-,1,1,-,-,100%,10 Nov 2015,02 Oct 2017,12:41
7317,Capmcrackawaka,1121,4,6,4,25,40,50%,35%,15%,24 Dec 2015,02 Oct 2017,12:41
7318,submike,1121,3,2,9,60,87,61%,31%,8%,08 Nov 2015,02 Oct 2017,12:41
7319,Chunty,1121,3,1,1,20,21,62%,38%,-,16 Oct 2015,02 Oct 2017,12:41
7320,Levurmion,1121,2,2,-,6,10,50%,10%,40%,16 Oct 2015,02 Oct 2017,12:41
7321,Millie,1121,1,2,1,8,16,56%,25%,19%,21 Jan 2017,02 Oct 2017,12:41
7322,TheDestroyerOfWorlds,1121,1,-,-,2,5,20%,20%,60%,23 Oct 2015,02 Oct 2017,12:41
7323,JamLam,1121,-,3,3,5,17,76%,18%,6%,19 Oct 2015,02 Oct 2017,12:41
7324,Saintness,1121,-,2,-,1,6,67%,-,33%,23 Oct 2015,02 Oct 2017,12:41
